"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0077251,0.0037967,0,0.00011189,0.00036682,0.00010825,-0.0073074,1,0.0466,0.05,0.0466,0.01
-0.0074678,0.0037994,0,0.00011151,0.00036605,0.00010816,-0.0073093,1,0.0467,0.05,0.0467,0.01
-0.0072125,0.0038023,0,0.0001112,0.00036535,0.00010805,-0.0073105,1,0.0468,0.05,0.0468,0.01
-0.0069572,0.0038052,0,0.00011089,0.00036465,0.00010794,-0.0073116,1,0.0469,0.05,0.0469,0.01
-0.0067019,0.0038081,0,0.00011058,0.00036396,0.00010783,-0.0073128,1,0.047,0.05,0.047,0.01
-0.0064465,0.003811,0,0.00011027,0.00036326,0.00010772,-0.007314,1,0.0471,0.05,0.0471,0.01
-0.0061912,0.0038139,0,0.00010996,0.00036256,0.00010761,-0.0073151,1,0.0472,0.05,0.0472,0.01
-0.0059359,0.0038168,0,0.00010965,0.00036186,0.0001075,-0.0073163,1,0.0473,0.05,0.0473,0.01
-0.0056805,0.0038197,0,0.00010933,0.00036117,0.00010739,-0.0073175,1,0.0474,0.05,0.0474,0.01
-0.0054252,0.0038226,0,0.00010902,0.00036047,0.00010728,-0.0073186,1,0.0475,0.05,0.0475,0.01
-0.0051699,0.0038255,0,0.00010871,0.00035977,0.00010717,-0.0073198,1,0.0476,0.05,0.0476,0.01
-0.0049146,0.0038284,0,0.0001084,0.00035907,0.00010706,-0.0073209,1,0.0477,0.05,0.0477,0.01
-0.0046592,0.0038313,0,0.00010809,0.00035838,0.00010695,-0.0073221,1,0.0478,0.05,0.0478,0.01
-0.0044039,0.0038342,0,0.00010778,0.00035768,0.00010684,-0.0073233,1,0.0479,0.05,0.0479,0.01
-0.0041486,0.0038371,0,0.00010747,0.00035698,0.00010674,-0.0073244,1,0.048,0.05,0.048,0.01
-0.0038932,0.00384,0,0.00010716,0.00035628,0.00010663,-0.0073256,1,0.0481,0.05,0.0481,0.01
-0.0036379,0.0038429,0,0.00010684,0.00035559,0.00010652,-0.0073268,1,0.0482,0.05,0.0482,0.01
-0.0033826,0.0038458,0,0.00010653,0.00035489,0.00010641,-0.0073279,1,0.0483,0.05,0.0483,0.01
-0.0031286,0.0038489,0,0.00010629,0.00035427,0.00010628,-0.0073284,1,0.0484,0.05,0.0484,0.01
-0.0028752,0.0038521,0,0.00010607,0.00035368,0.00010615,-0.0073285,1,0.0485,0.05,0.0485,0.01
-0.0026218,0.0038552,0,0.00010585,0.0003531,0.00010601,-0.0073286,1,0.0486,0.05,0.0486,0.01
-0.0023684,0.0038584,0,0.00010564,0.00035251,0.00010588,-0.0073286,1,0.0487,0.05,0.0487,0.01
-0.002115,0.0038616,0,0.00010542,0.00035193,0.00010574,-0.0073287,1,0.0488,0.05,0.0488,0.01
-0.0018617,0.0038648,0,0.00010521,0.00035134,0.00010561,-0.0073288,1,0.0489,0.05,0.0489,0.01
-0.0016083,0.003868,0,0.00010499,0.00035076,0.00010547,-0.0073289,1,0.049,0.05,0.049,0.01
-0.0013549,0.0038712,0,0.00010477,0.00035017,0.00010534,-0.007329,1,0.0491,0.05,0.0491,0.01
-0.0011015,0.0038744,0,0.00010456,0.00034959,0.0001052,-0.0073291,1,0.0492,0.05,0.0492,0.01
-0.00084812,0.0038775,0,0.00010434,0.000349,0.00010507,-0.0073292,1,0.0493,0.05,0.0493,0.01
-0.00059474,0.0038807,0,0.00010413,0.00034842,0.00010493,-0.0073293,1,0.0494,0.05,0.0494,0.01
-0.00034136,0.0038839,0,0.00010391,0.00034784,0.0001048,-0.0073294,1,0.0495,0.05,0.0495,0.01
-8.7971e-05,0.0038871,0,0.00010369,0.00034725,0.00010466,-0.0073294,1,0.0496,0.05,0.0496,0.01
0.00016541,0.0038903,0,0.00010348,0.00034667,0.00010453,-0.0073295,1,0.0497,0.05,0.0497,0.01
0.00041879,0.0038935,0,0.00010326,0.00034608,0.00010439,-0.0073296,1,0.0498,0.05,0.0498,0.01
0.00067217,0.0038967,0,0.00010305,0.0003455,0.00010426,-0.0073297,1,0.0499,0.05,0.0499,0.01
0.00092556,0.0038999,0,0.00010283,0.00034491,0.00010412,-0.0073298,1,0.05,0.05,0.05,0.01
0.001178,0.0039034,0,0.0001027,0.00034444,0.00010397,-0.0073288,1,0.0501,0.05,0.0501,0.01
0.0014304,0.0039069,0,0.00010258,0.00034397,0.00010381,-0.0073278,1,0.0502,0.05,0.0502,0.01
0.0016829,0.0039104,0,0.00010245,0.0003435,0.00010365,-0.0073269,1,0.0503,0.05,0.0503,0.01
0.0019353,0.0039139,0,0.00010232,0.00034302,0.0001035,-0.0073259,1,0.0504,0.05,0.0504,0.01
0.0021877,0.0039174,0,0.0001022,0.00034255,0.00010334,-0.0073249,1,0.0505,0.05,0.0505,0.01
0.0024402,0.0039209,0,0.00010207,0.00034208,0.00010318,-0.0073239,1,0.0506,0.05,0.0506,0.01
0.0026926,0.0039244,0,0.00010194,0.00034161,0.00010303,-0.0073229,1,0.0507,0.05,0.0507,0.01
0.0029451,0.003928,0,0.00010182,0.00034114,0.00010287,-0.007322,1,0.0508,0.05,0.0508,0.01
0.0031975,0.0039315,0,0.00010169,0.00034066,0.00010271,-0.007321,1,0.0509,0.05,0.0509,0.01
0.0034499,0.003935,0,0.00010156,0.00034019,0.00010256,-0.00732,1,0.051,0.05,0.051,0.01
0.0037024,0.0039385,0,0.00010144,0.00033972,0.0001024,-0.007319,1,0.0511,0.05,0.0511,0.01
0.0039548,0.003942,0,0.00010131,0.00033925,0.00010224,-0.007318,1,0.0512,0.05,0.0512,0.01
0.0042072,0.0039455,0,0.00010118,0.00033878,0.00010209,-0.0073171,1,0.0513,0.05,0.0513,0.01
0.0044597,0.003949,0,0.00010106,0.0003383,0.00010193,-0.0073161,1,0.0514,0.05,0.0514,0.01
0.0047121,0.0039526,0,0.00010093,0.00033783,0.00010177,-0.0073151,1,0.0515,0.05,0.0515,0.01
0.0049646,0.0039561,0,0.00010081,0.00033736,0.00010162,-0.0073141,1,0.0516,0.05,0.0516,0.01
0.005217,0.0039597,0,0.00010071,0.00033693,0.00010145,-0.0073128,1,0.0517,0.05,0.0517,0.01
0.0054696,0.0039636,0,0.00010067,0.00033657,0.00010128,-0.0073107,1,0.0518,0.05,0.0518,0.01
0.0057221,0.0039674,0,0.00010062,0.00033621,0.00010111,-0.0073087,1,0.0519,0.05,0.0519,0.01
0.0059747,0.0039713,0,0.00010058,0.00033585,0.00010094,-0.0073067,1,0.052,0.05,0.052,0.01
0.0062273,0.0039751,0,0.00010054,0.00033549,0.00010076,-0.0073046,1,0.0521,0.05,0.0521,0.01
0.0064798,0.003979,0,0.0001005,0.00033514,0.00010059,-0.0073026,1,0.0522,0.05,0.0522,0.01
0.0067324,0.0039829,0,0.00010046,0.00033478,0.00010042,-0.0073006,1,0.0523,0.05,0.0523,0.01
0.0069849,0.0039867,0,0.00010042,0.00033442,0.00010024,-0.0072985,1,0.0524,0.05,0.0524,0.01
0.0072375,0.0039906,0,0.00010038,0.00033406,0.00010007,-0.0072965,1,0.0525,0.05,0.0525,0.01
0.0074901,0.0039945,0,0.00010034,0.00033371,9.9898e-05,-0.0072944,1,0.0526,0.05,0.0526,0.01
0.0077426,0.0039983,0,0.00010029,0.00033335,9.9725e-05,-0.0072924,1,0.0527,0.05,0.0527,0.01
0.0079952,0.0040022,0,0.00010025,0.00033299,9.9553e-05,-0.0072904,1,0.0528,0.05,0.0528,0.01
0.0082477,0.004006,0,0.00010021,0.00033263,9.938e-05,-0.0072883,1,0.0529,0.05,0.0529,0.01
0.0085003,0.0040099,0,0.00010017,0.00033228,9.9207e-05,-0.0072863,1,0.053,0.05,0.053,0.01
0.0087529,0.0040138,0,0.00010013,0.00033192,9.9034e-05,-0.0072843,1,0.0531,0.05,0.0531,0.01
0.0090054,0.0040176,0,0.00010009,0.00033156,9.8861e-05,-0.0072822,1,0.0532,0.05,0.0532,0.01
0.009258,0.0040215,0,0.00010005,0.0003312,9.8689e-05,-0.0072802,1,0.0533,0.05,0.0533,0.01
0.0095114,0.0040256,0,0.00010006,0.00033093,9.851e-05,-0.0072774,1,0.0534,0.05,0.0534,0.01
0.0097652,0.0040298,0,0.0001001,0.00033069,9.833e-05,-0.0072744,1,0.0535,0.05,0.0535,0.01
0.010019,0.004034,0,0.00010014,0.00033045,9.8149e-05,-0.0072713,1,0.0536,0.05,0.0536,0.01
0.010273,0.0040382,0,0.00010018,0.00033021,9.7968e-05,-0.0072682,1,0.0537,0.05,0.0537,0.01
0.010527,0.0040424,0,0.00010023,0.00032997,9.7788e-05,-0.0072651,1,0.0538,0.05,0.0538,0.01
0.010781,0.0040467,0,0.00010027,0.00032973,9.7607e-05,-0.007262,1,0.0539,0.05,0.0539,0.01
0.011034,0.0040509,0,0.00010031,0.00032949,9.7426e-05,-0.007259,1,0.054,0.05,0.054,0.01
0.011288,0.0040551,0,0.00010035,0.00032925,9.7246e-05,-0.0072559,1,0.0541,0.05,0.0541,0.01
0.011542,0.0040593,0,0.00010039,0.00032901,9.7065e-05,-0.0072528,1,0.0542,0.05,0.0542,0.01
0.011796,0.0040635,0,0.00010043,0.00032878,9.6884e-05,-0.0072497,1,0.0543,0.05,0.0543,0.01
0.01205,0.0040677,0,0.00010047,0.00032854,9.6704e-05,-0.0072466,1,0.0544,0.05,0.0544,0.01
0.012304,0.0040719,0,0.00010052,0.0003283,9.6523e-05,-0.0072435,1,0.0545,0.05,0.0545,0.01
0.012557,0.0040762,0,0.00010056,0.00032806,9.6342e-05,-0.0072405,1,0.0546,0.05,0.0546,0.01
0.012811,0.0040804,0,0.0001006,0.00032782,9.6162e-05,-0.0072374,1,0.0547,0.05,0.0547,0.01
0.013065,0.0040846,0,0.00010064,0.00032758,9.5981e-05,-0.0072343,1,0.0548,0.05,0.0548,0.01
0.013319,0.0040888,0,0.00010068,0.00032734,9.58e-05,-0.0072312,1,0.0549,0.05,0.0549,0.01
0.013573,0.004093,0,0.00010072,0.0003271,9.562e-05,-0.0072281,1,0.055,0.05,0.055,0.01
0.013829,0.0040976,0,0.00010085,0.00032699,9.5436e-05,-0.007224,1,0.0551,0.05,0.0551,0.01
0.014085,0.0041021,0,0.00010098,0.00032688,9.5251e-05,-0.0072199,1,0.0552,0.05,0.0552,0.01
0.014342,0.0041067,0,0.00010111,0.00032676,9.5067e-05,-0.0072158,1,0.0553,0.05,0.0553,0.01
0.014598,0.0041112,0,0.00010124,0.00032665,9.4883e-05,-0.0072117,1,0.0554,0.05,0.0554,0.01
0.014855,0.0041158,0,0.00010137,0.00032653,9.4699e-05,-0.0072076,1,0.0555,0.05,0.0555,0.01
0.015111,0.0041203,0,0.0001015,0.00032642,9.4515e-05,-0.0072035,1,0.0556,0.05,0.0556,0.01
0.015367,0.0041249,0,0.00010162,0.00032631,9.4331e-05,-0.0071993,1,0.0557,0.05,0.0557,0.01
0.015624,0.0041294,0,0.00010175,0.00032619,9.4147e-05,-0.0071952,1,0.0558,0.05,0.0558,0.01
0.01588,0.004134,0,0.00010188,0.00032608,9.3962e-05,-0.0071911,1,0.0559,0.05,0.0559,0.01
0.016136,0.0041385,0,0.00010201,0.00032597,9.3778e-05,-0.007187,1,0.056,0.05,0.056,0.01
0.016393,0.0041431,0,0.00010214,0.00032585,9.3594e-05,-0.0071829,1,0.0561,0.05,0.0561,0.01
0.016649,0.0041476,0,0.00010227,0.00032574,9.341e-05,-0.0071788,1,0.0562,0.05,0.0562,0.01
0.016905,0.0041522,0,0.0001024,0.00032563,9.3226e-05,-0.0071747,1,0.0563,0.05,0.0563,0.01
0.017162,0.0041567,0,0.00010253,0.00032551,9.3042e-05,-0.0071706,1,0.0564,0.05,0.0564,0.01
0.017418,0.0041613,0,0.00010266,0.0003254,9.2857e-05,-0.0071664,1,0.0565,0.05,0.0565,0.01
0.017674,0.0041658,0,0.00010279,0.00032528,9.2673e-05,-0.0071623,1,0.0566,0.05,0.0566,0.01
0.017932,0.0041704,0,0.00010295,0.00032522,9.2489e-05,-0.0071579,1,0.0567,0.05,0.0567,0.01
0.018192,0.0041753,0,0.00010317,0.00032523,9.2305e-05,-0.0071528,1,0.0568,0.05,0.0568,0.01
0.018453,0.0041801,0,0.0001034,0.00032525,9.212e-05,-0.0071476,1,0.0569,0.05,0.0569,0.01
0.018713,0.004185,0,0.00010362,0.00032527,9.1936e-05,-0.0071425,1,0.057,0.05,0.057,0.01
0.018973,0.0041898,0,0.00010385,0.00032529,9.1751e-05,-0.0071374,1,0.0571,0.05,0.0571,0.01
0.019233,0.0041946,0,0.00010407,0.00032531,9.1567e-05,-0.0071322,1,0.0572,0.05,0.0572,0.01
0.019493,0.0041995,0,0.0001043,0.00032533,9.1382e-05,-0.0071271,1,0.0573,0.05,0.0573,0.01
0.019754,0.0042043,0,0.00010452,0.00032535,9.1198e-05,-0.007122,1,0.0574,0.05,0.0574,0.01
0.020014,0.0042092,0,0.00010475,0.00032537,9.1014e-05,-0.0071169,1,0.0575,0.05,0.0575,0.01
0.020274,0.004214,0,0.00010497,0.00032539,9.0829e-05,-0.0071117,1,0.0576,0.05,0.0576,0.01
0.020534,0.0042188,0,0.0001052,0.0003254,9.0645e-05,-0.0071066,1,0.0577,0.05,0.0577,0.01
0.020795,0.0042237,0,0.00010542,0.00032542,9.046e-05,-0.0071015,1,0.0578,0.05,0.0578,0.01
0.021055,0.0042285,0,0.00010565,0.00032544,9.0276e-05,-0.0070963,1,0.0579,0.05,0.0579,0.01
0.021315,0.0042334,0,0.00010587,0.00032546,9.0091e-05,-0.0070912,1,0.058,0.05,0.058,0.01
0.021575,0.0042382,0,0.0001061,0.00032548,8.9907e-05,-0.0070861,1,0.0581,0.05,0.0581,0.01
0.021835,0.004243,0,0.00010633,0.0003255,8.9722e-05,-0.007081,1,0.0582,0.05,0.0582,0.01
0.022096,0.0042479,0,0.00010655,0.00032552,8.9538e-05,-0.0070758,1,0.0583,0.05,0.0583,0.01
0.022359,0.0042529,0,0.00010685,0.00032563,8.9358e-05,-0.00707,1,0.0584,0.05,0.0584,0.01
0.022625,0.0042579,0,0.00010718,0.0003258,8.9181e-05,-0.0070639,1,0.0585,0.05,0.0585,0.01
0.02289,0.004263,0,0.00010751,0.00032596,8.9004e-05,-0.0070578,1,0.0586,0.05,0.0586,0.01
0.023156,0.0042681,0,0.00010784,0.00032612,8.8827e-05,-0.0070517,1,0.0587,0.05,0.0587,0.01
0.023421,0.0042731,0,0.00010817,0.00032628,8.8649e-05,-0.0070455,1,0.0588,0.05,0.0588,0.01
0.023687,0.0042782,0,0.0001085,0.00032645,8.8472e-05,-0.0070394,1,0.0589,0.05,0.0589,0.01
0.023952,0.0042833,0,0.00010883,0.00032661,8.8295e-05,-0.0070333,1,0.059,0.05,0.059,0.01
0.024218,0.0042883,0,0.00010916,0.00032677,8.8118e-05,-0.0070271,1,0.0591,0.05,0.0591,0.01
0.024483,0.0042934,0,0.00010949,0.00032694,8.794e-05,-0.007021,1,0.0592,0.05,0.0592,0.01
0.024749,0.0042985,0,0.00010982,0.0003271,8.7763e-05,-0.0070149,1,0.0593,0.05,0.0593,0.01
0.025015,0.0043035,0,0.00011015,0.00032726,8.7586e-05,-0.0070088,1,0.0594,0.05,0.0594,0.01
0.02528,0.0043086,0,0.00011048,0.00032743,8.7409e-05,-0.0070026,1,0.0595,0.05,0.0595,0.01
0.025546,0.0043137,0,0.00011081,0.00032759,8.7232e-05,-0.0069965,1,0.0596,0.05,0.0596,0.01
0.025811,0.0043187,0,0.00011114,0.00032775,8.7054e-05,-0.0069904,1,0.0597,0.05,0.0597,0.01
0.026077,0.0043238,0,0.00011147,0.00032792,8.6877e-05,-0.0069842,1,0.0598,0.05,0.0598,0.01
0.026342,0.0043289,0,0.0001118,0.00032808,8.67e-05,-0.0069781,1,0.0599,0.05,0.0599,0.01
0.026608,0.0043339,0,0.00011213,0.00032824,8.6523e-05,-0.006972,1,0.06,0.05,0.06,0.01
0.02688,0.0043391,0,0.00011258,0.00032857,8.636e-05,-0.0069649,1,0.0601,0.05,0.0601,0.01
0.027152,0.0043444,0,0.00011303,0.00032889,8.6197e-05,-0.0069578,1,0.0602,0.05,0.0602,0.01
0.027425,0.0043496,0,0.00011348,0.00032921,8.6034e-05,-0.0069506,1,0.0603,0.05,0.0603,0.01
0.027697,0.0043548,0,0.00011393,0.00032954,8.5872e-05,-0.0069435,1,0.0604,0.05,0.0604,0.01
0.027969,0.00436,0,0.00011438,0.00032986,8.5709e-05,-0.0069364,1,0.0605,0.05,0.0605,0.01
0.028242,0.0043652,0,0.00011483,0.00033019,8.5546e-05,-0.0069293,1,0.0606,0.05,0.0606,0.01
0.028514,0.0043704,0,0.00011528,0.00033051,8.5384e-05,-0.0069222,1,0.0607,0.05,0.0607,0.01
0.028786,0.0043756,0,0.00011572,0.00033084,8.5221e-05,-0.0069151,1,0.0608,0.05,0.0608,0.01
0.029059,0.0043808,0,0.00011617,0.00033116,8.5058e-05,-0.006908,1,0.0609,0.05,0.0609,0.01
0.029331,0.004386,0,0.00011662,0.00033148,8.4895e-05,-0.0069008,1,0.061,0.05,0.061,0.01
0.029603,0.0043913,0,0.00011707,0.00033181,8.4733e-05,-0.0068937,1,0.0611,0.05,0.0611,0.01
0.029876,0.0043965,0,0.00011752,0.00033213,8.457e-05,-0.0068866,1,0.0612,0.05,0.0612,0.01
0.030148,0.0044017,0,0.00011797,0.00033246,8.4407e-05,-0.0068795,1,0.0613,0.05,0.0613,0.01
0.03042,0.0044069,0,0.00011842,0.00033278,8.4244e-05,-0.0068724,1,0.0614,0.05,0.0614,0.01
0.030693,0.0044121,0,0.00011887,0.00033311,8.4082e-05,-0.0068653,1,0.0615,0.05,0.0615,0.01
0.030965,0.0044173,0,0.00011932,0.00033343,8.3919e-05,-0.0068582,1,0.0616,0.05,0.0616,0.01
0.03124,0.0044225,0,0.00011981,0.00033381,8.3762e-05,-0.0068507,1,0.0617,0.05,0.0617,0.01
0.031521,0.0044278,0,0.0001204,0.00033431,8.3618e-05,-0.0068426,1,0.0618,0.05,0.0618,0.01
0.031801,0.0044331,0,0.00012099,0.00033481,8.3474e-05,-0.0068345,1,0.0619,0.05,0.0619,0.01
0.032082,0.0044383,0,0.00012158,0.00033531,8.333e-05,-0.0068265,1,0.062,0.05,0.062,0.01
0.032363,0.0044436,0,0.00012216,0.00033581,8.3185e-05,-0.0068184,1,0.0621,0.05,0.0621,0.01
0.032644,0.0044489,0,0.00012275,0.00033631,8.3041e-05,-0.0068103,1,0.0622,0.05,0.0622,0.01
0.032924,0.0044541,0,0.00012334,0.00033681,8.2897e-05,-0.0068022,1,0.0623,0.05,0.0623,0.01
0.033205,0.0044594,0,0.00012392,0.00033731,8.2753e-05,-0.0067941,1,0.0624,0.05,0.0624,0.01
0.033486,0.0044647,0,0.00012451,0.00033781,8.2609e-05,-0.006786,1,0.0625,0.05,0.0625,0.01
0.033767,0.0044699,0,0.0001251,0.00033831,8.2464e-05,-0.0067779,1,0.0626,0.05,0.0626,0.01
0.034047,0.0044752,0,0.00012568,0.00033882,8.232e-05,-0.0067699,1,0.0627,0.05,0.0627,0.01
0.034328,0.0044804,0,0.00012627,0.00033932,8.2176e-05,-0.0067618,1,0.0628,0.05,0.0628,0.01
0.034609,0.0044857,0,0.00012686,0.00033982,8.2032e-05,-0.0067537,1,0.0629,0.05,0.0629,0.01
0.034889,0.004491,0,0.00012744,0.00034032,8.1887e-05,-0.0067456,1,0.063,0.05,0.063,0.01
0.03517,0.0044962,0,0.00012803,0.00034082,8.1743e-05,-0.0067375,1,0.0631,0.05,0.0631,0.01
0.035451,0.0045015,0,0.00012862,0.00034132,8.1599e-05,-0.0067294,1,0.0632,0.05,0.0632,0.01
0.035732,0.0045068,0,0.00012921,0.00034182,8.1455e-05,-0.0067213,1,0.0633,0.05,0.0633,0.01
0.036019,0.004512,0,0.0001299,0.00034244,8.1324e-05,-0.0067126,1,0.0634,0.05,0.0634,0.01
0.03631,0.0045172,0,0.00013065,0.00034313,8.1199e-05,-0.0067036,1,0.0635,0.05,0.0635,0.01
0.0366,0.0045224,0,0.00013139,0.00034382,8.1075e-05,-0.0066945,1,0.0636,0.05,0.0636,0.01
0.036891,0.0045277,0,0.00013214,0.0003445,8.095e-05,-0.0066855,1,0.0637,0.05,0.0637,0.01
0.037182,0.0045329,0,0.00013289,0.00034519,8.0826e-05,-0.0066765,1,0.0638,0.05,0.0638,0.01
0.037473,0.0045381,0,0.00013363,0.00034588,8.0701e-05,-0.0066674,1,0.0639,0.05,0.0639,0.01
0.037763,0.0045433,0,0.00013438,0.00034657,8.0577e-05,-0.0066584,1,0.064,0.05,0.064,0.01
0.038054,0.0045486,0,0.00013513,0.00034725,8.0452e-05,-0.0066493,1,0.0641,0.05,0.0641,0.01
0.038345,0.0045538,0,0.00013588,0.00034794,8.0328e-05,-0.0066403,1,0.0642,0.05,0.0642,0.01
0.038636,0.004559,0,0.00013662,0.00034863,8.0203e-05,-0.0066313,1,0.0643,0.05,0.0643,0.01
0.038926,0.0045642,0,0.00013737,0.00034932,8.0079e-05,-0.0066222,1,0.0644,0.05,0.0644,0.01
0.039217,0.0045694,0,0.00013812,0.00035001,7.9954e-05,-0.0066132,1,0.0645,0.05,0.0645,0.01
0.039508,0.0045747,0,0.00013886,0.00035069,7.983e-05,-0.0066041,1,0.0646,0.05,0.0646,0.01
0.039799,0.0045799,0,0.00013961,0.00035138,7.9705e-05,-0.0065951,1,0.0647,0.05,0.0647,0.01
0.040089,0.0045851,0,0.00014036,0.00035207,7.9581e-05,-0.006586,1,0.0648,0.05,0.0648,0.01
0.04038,0.0045903,0,0.00014111,0.00035276,7.9456e-05,-0.006577,1,0.0649,0.05,0.0649,0.01
0.040671,0.0045956,0,0.00014185,0.00035344,7.9332e-05,-0.006568,1,0.065,0.05,0.065,0.01
0.040973,0.0046007,0,0.00014279,0.00035433,7.9228e-05,-0.006558,1,0.0651,0.05,0.0651,0.01
0.041276,0.0046057,0,0.00014372,0.00035522,7.9124e-05,-0.006548,1,0.0652,0.05,0.0652,0.01
0.041578,0.0046108,0,0.00014466,0.00035611,7.902e-05,-0.006538,1,0.0653,0.05,0.0653,0.01
0.041881,0.0046159,0,0.00014559,0.00035699,7.8916e-05,-0.0065281,1,0.0654,0.05,0.0654,0.01
0.042183,0.004621,0,0.00014653,0.00035788,7.8813e-05,-0.0065181,1,0.0655,0.05,0.0655,0.01
0.042486,0.0046261,0,0.00014746,0.00035877,7.8709e-05,-0.0065081,1,0.0656,0.05,0.0656,0.01
0.042788,0.0046312,0,0.00014839,0.00035966,7.8605e-05,-0.0064981,1,0.0657,0.05,0.0657,0.01
0.04309,0.0046363,0,0.00014933,0.00036054,7.8501e-05,-0.0064881,1,0.0658,0.05,0.0658,0.01
0.043393,0.0046414,0,0.00015026,0.00036143,7.8397e-05,-0.0064782,1,0.0659,0.05,0.0659,0.01
0.043695,0.0046465,0,0.0001512,0.00036232,7.8293e-05,-0.0064682,1,0.066,0.05,0.066,0.01
0.043998,0.0046516,0,0.00015213,0.00036321,7.819e-05,-0.0064582,1,0.0661,0.05,0.0661,0.01
0.0443,0.0046567,0,0.00015307,0.00036409,7.8086e-05,-0.0064482,1,0.0662,0.05,0.0662,0.01
0.044602,0.0046618,0,0.000154,0.00036498,7.7982e-05,-0.0064382,1,0.0663,0.05,0.0663,0.01
0.044905,0.0046669,0,0.00015493,0.00036587,7.7878e-05,-0.0064283,1,0.0664,0.05,0.0664,0.01
0.045207,0.004672,0,0.00015587,0.00036675,7.7774e-05,-0.0064183,1,0.0665,0.05,0.0665,0.01
0.04551,0.0046771,0,0.0001568,0.00036764,7.7671e-05,-0.0064083,1,0.0666,0.05,0.0666,0.01
0.045817,0.0046821,0,0.00015781,0.0003686,7.7573e-05,-0.006398,1,0.0667,0.05,0.0667,0.01
0.046132,0.004687,0,0.00015896,0.0003697,7.749e-05,-0.0063871,1,0.0668,0.05,0.0668,0.01
0.046448,0.0046919,0,0.00016012,0.00037079,7.7406e-05,-0.0063762,1,0.0669,0.05,0.0669,0.01
0.046764,0.0046968,0,0.00016127,0.00037189,7.7322e-05,-0.0063653,1,0.067,0.05,0.067,0.01
0.047079,0.0047017,0,0.00016242,0.00037299,7.7239e-05,-0.0063545,1,0.0671,0.05,0.0671,0.01
0.047395,0.0047066,0,0.00016357,0.00037408,7.7155e-05,-0.0063436,1,0.0672,0.05,0.0672,0.01
0.047711,0.0047115,0,0.00016472,0.00037518,7.7071e-05,-0.0063327,1,0.0673,0.05,0.0673,0.01
0.048027,0.0047164,0,0.00016588,0.00037627,7.6988e-05,-0.0063218,1,0.0674,0.05,0.0674,0.01
0.048342,0.0047213,0,0.00016703,0.00037737,7.6904e-05,-0.0063109,1,0.0675,0.05,0.0675,0.01
0.048658,0.0047262,0,0.00016818,0.00037847,7.682e-05,-0.0063,1,0.0676,0.05,0.0676,0.01
0.048974,0.0047311,0,0.00016933,0.00037956,7.6737e-05,-0.0062891,1,0.0677,0.05,0.0677,0.01
0.049289,0.004736,0,0.00017049,0.00038066,7.6653e-05,-0.0062782,1,0.0678,0.05,0.0678,0.01
0.049605,0.0047409,0,0.00017164,0.00038176,7.6569e-05,-0.0062673,1,0.0679,0.05,0.0679,0.01
0.049921,0.0047458,0,0.00017279,0.00038285,7.6486e-05,-0.0062564,1,0.068,0.05,0.068,0.01
0.050237,0.0047507,0,0.00017394,0.00038395,7.6402e-05,-0.0062455,1,0.0681,0.05,0.0681,0.01
0.050552,0.0047556,0,0.0001751,0.00038505,7.6318e-05,-0.0062346,1,0.0682,0.05,0.0682,0.01
0.050868,0.0047604,0,0.00017625,0.00038614,7.6235e-05,-0.0062237,1,0.0683,0.05,0.0683,0.01
0.051194,0.0047652,0,0.00017757,0.00038738,7.6163e-05,-0.0062122,1,0.0684,0.05,0.0684,0.01
0.051524,0.0047698,0,0.00017897,0.00038869,7.6098e-05,-0.0062005,1,0.0685,0.05,0.0685,0.01
0.051855,0.0047745,0,0.00018038,0.00039,7.6033e-05,-0.0061887,1,0.0686,0.05,0.0686,0.01
0.052186,0.0047791,0,0.00018178,0.00039132,7.5968e-05,-0.0061769,1,0.0687,0.05,0.0687,0.01
0.052516,0.0047838,0,0.00018318,0.00039263,7.5903e-05,-0.0061651,1,0.0688,0.05,0.0688,0.01
0.052847,0.0047885,0,0.00018459,0.00039394,7.5838e-05,-0.0061533,1,0.0689,0.05,0.0689,0.01
0.053177,0.0047931,0,0.00018599,0.00039525,7.5774e-05,-0.0061416,1,0.069,0.05,0.069,0.01
0.053508,0.0047978,0,0.00018739,0.00039656,7.5709e-05,-0.0061298,1,0.0691,0.05,0.0691,0.01
0.053838,0.0048024,0,0.0001888,0.00039787,7.5644e-05,-0.006118,1,0.0692,0.05,0.0692,0.01
0.054169,0.0048071,0,0.0001902,0.00039918,7.5579e-05,-0.0061062,1,0.0693,0.05,0.0693,0.01
0.0545,0.0048117,0,0.00019161,0.00040049,7.5514e-05,-0.0060944,1,0.0694,0.05,0.0694,0.01
0.05483,0.0048164,0,0.00019301,0.0004018,7.5449e-05,-0.0060826,1,0.0695,0.05,0.0695,0.01
0.055161,0.004821,0,0.00019441,0.00040312,7.5384e-05,-0.0060709,1,0.0696,0.05,0.0696,0.01
0.055491,0.0048257,0,0.00019582,0.00040443,7.5319e-05,-0.0060591,1,0.0697,0.05,0.0697,0.01
0.055822,0.0048303,0,0.00019722,0.00040574,7.5254e-05,-0.0060473,1,0.0698,0.05,0.0698,0.01
0.056153,0.004835,0,0.00019862,0.00040705,7.5189e-05,-0.0060355,1,0.0699,0.05,0.0699,0.01
