"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.0277,0.0024766,0,0.87894,0.014949,2.6293e-06,-0.062157,1,0,0.05,0,0.01
-1.0273,0.0026219,0,0.8616,0.015022,5.8728e-06,-0.062195,1,0.0001,0.05,0.0001,0.01
-1.0269,0.0027672,0,0.84427,0.015096,9.1162e-06,-0.062232,1,0.0002,0.05,0.0002,0.01
-1.0265,0.0029125,0,0.82694,0.015169,1.236e-05,-0.062269,1,0.0003,0.05,0.0003,0.01
-1.0261,0.0030578,0,0.80961,0.015243,1.5603e-05,-0.062306,1,0.0004,0.05,0.0004,0.01
-1.0257,0.0032031,0,0.79228,0.015317,1.8847e-05,-0.062343,1,0.0005,0.05,0.0005,0.01
-1.0253,0.0033484,0,0.77494,0.01539,2.209e-05,-0.06238,1,0.0006,0.05,0.0006,0.01
-1.0249,0.0034937,0,0.75761,0.015464,2.5333e-05,-0.062417,1,0.0007,0.05,0.0007,0.01
-1.0245,0.003639,0,0.74028,0.015537,2.8577e-05,-0.062454,1,0.0008,0.05,0.0008,0.01
-1.0241,0.0037843,0,0.72295,0.015611,3.182e-05,-0.062491,1,0.0009,0.05,0.0009,0.01
-1.0237,0.0039296,0,0.70562,0.015685,3.5064e-05,-0.062528,1,0.001,0.05,0.001,0.01
-1.0233,0.0040749,0,0.68828,0.015758,3.8307e-05,-0.062565,1,0.0011,0.05,0.0011,0.01
-1.0229,0.0042202,0,0.67095,0.015832,4.1551e-05,-0.062602,1,0.0012,0.05,0.0012,0.01
-1.0225,0.0043655,0,0.65362,0.015905,4.4794e-05,-0.062639,1,0.0013,0.05,0.0013,0.01
-1.0221,0.0045108,0,0.63629,0.015979,4.8038e-05,-0.062676,1,0.0014,0.05,0.0014,0.01
-1.0217,0.0046561,0,0.61895,0.016053,5.1281e-05,-0.062713,1,0.0015,0.05,0.0015,0.01
-1.0213,0.0048014,0,0.60162,0.016126,5.4525e-05,-0.06275,1,0.0016,0.05,0.0016,0.01
-1.0203,0.0049768,0,0.584,0.016256,5.8213e-05,-0.062812,1,0.0017,0.05,0.0017,0.01
-1.0183,0.0052124,0,0.56581,0.016499,6.2792e-05,-0.062922,1,0.0018,0.05,0.0018,0.01
-1.0163,0.0054481,0,0.54761,0.016742,6.737e-05,-0.063032,1,0.0019,0.05,0.0019,0.01
-1.0143,0.0056837,0,0.52941,0.016985,7.1949e-05,-0.063143,1,0.002,0.05,0.002,0.01
-1.0122,0.0059194,0,0.51122,0.017228,7.6528e-05,-0.063253,1,0.0021,0.05,0.0021,0.01
-1.0102,0.006155,0,0.49302,0.017471,8.1106e-05,-0.063363,1,0.0022,0.05,0.0022,0.01
-1.0082,0.0063907,0,0.47482,0.017714,8.5685e-05,-0.063474,1,0.0023,0.05,0.0023,0.01
-1.0062,0.0066264,0,0.45663,0.017957,9.0264e-05,-0.063584,1,0.0024,0.05,0.0024,0.01
-1.0042,0.006862,0,0.43843,0.0182,9.4842e-05,-0.063694,1,0.0025,0.05,0.0025,0.01
-1.0021,0.0070977,0,0.42023,0.018443,9.9421e-05,-0.063805,1,0.0026,0.05,0.0026,0.01
-1.0001,0.0073333,0,0.40204,0.018686,0.000104,-0.063915,1,0.0027,0.05,0.0027,0.01
-0.99809,0.007569,0,0.38384,0.018929,0.00010858,-0.064025,1,0.0028,0.05,0.0028,0.01
-0.99607,0.0078046,0,0.36564,0.019172,0.00011316,-0.064136,1,0.0029,0.05,0.0029,0.01
-0.99405,0.0080403,0,0.34745,0.019415,0.00011774,-0.064246,1,0.003,0.05,0.003,0.01
-0.99202,0.0082759,0,0.32925,0.019658,0.00012231,-0.064356,1,0.0031,0.05,0.0031,0.01
-0.99,0.0085116,0,0.31105,0.019901,0.00012689,-0.064467,1,0.0032,0.05,0.0032,0.01
-0.98798,0.0087472,0,0.29286,0.020144,0.00013147,-0.064577,1,0.0033,0.05,0.0033,0.01
-0.98505,0.0089324,0,0.28626,0.020414,0.00013592,-0.064736,1,0.0034,0.05,0.0034,0.01
-0.98167,0.0090923,0,0.28547,0.020698,0.0001403,-0.064918,1,0.0035,0.05,0.0035,0.01
-0.97829,0.0092522,0,0.28468,0.020982,0.00014468,-0.065101,1,0.0036,0.05,0.0036,0.01
-0.97491,0.0094121,0,0.28389,0.021267,0.00014907,-0.065284,1,0.0037,0.05,0.0037,0.01
-0.97152,0.0095719,0,0.2831,0.021551,0.00015345,-0.065467,1,0.0038,0.05,0.0038,0.01
-0.96814,0.0097318,0,0.28231,0.021835,0.00015783,-0.065649,1,0.0039,0.05,0.0039,0.01
-0.96476,0.0098917,0,0.28151,0.022119,0.00016221,-0.065832,1,0.004,0.05,0.004,0.01
-0.96138,0.010052,0,0.28072,0.022403,0.00016659,-0.066015,1,0.0041,0.05,0.0041,0.01
-0.958,0.010212,0,0.27993,0.022688,0.00017097,-0.066198,1,0.0042,0.05,0.0042,0.01
-0.95462,0.010371,0,0.27914,0.022972,0.00017536,-0.06638,1,0.0043,0.05,0.0043,0.01
-0.95123,0.010531,0,0.27835,0.023256,0.00017974,-0.066563,1,0.0044,0.05,0.0044,0.01
-0.94785,0.010691,0,0.27755,0.02354,0.00018412,-0.066746,1,0.0045,0.05,0.0045,0.01
-0.94447,0.010851,0,0.27676,0.023824,0.0001885,-0.066929,1,0.0046,0.05,0.0046,0.01
-0.94109,0.011011,0,0.27597,0.024109,0.00019288,-0.067111,1,0.0047,0.05,0.0047,0.01
-0.93771,0.011171,0,0.27518,0.024393,0.00019727,-0.067294,1,0.0048,0.05,0.0048,0.01
-0.93432,0.011331,0,0.27439,0.024677,0.00020165,-0.067477,1,0.0049,0.05,0.0049,0.01
-0.93094,0.011491,0,0.2736,0.024961,0.00020603,-0.067659,1,0.005,0.05,0.005,0.01
-0.92742,0.011603,0,0.27348,0.025143,0.00020929,-0.067908,1,0.0051,0.05,0.0051,0.01
-0.92389,0.011715,0,0.27337,0.025326,0.00021254,-0.068156,1,0.0052,0.05,0.0052,0.01
-0.92037,0.011828,0,0.27326,0.025508,0.0002158,-0.068404,1,0.0053,0.05,0.0053,0.01
-0.91685,0.01194,0,0.27315,0.02569,0.00021906,-0.068652,1,0.0054,0.05,0.0054,0.01
-0.91332,0.012053,0,0.27304,0.025872,0.00022231,-0.0689,1,0.0055,0.05,0.0055,0.01
-0.9098,0.012165,0,0.27293,0.026055,0.00022557,-0.069148,1,0.0056,0.05,0.0056,0.01
-0.90627,0.012277,0,0.27282,0.026237,0.00022883,-0.069396,1,0.0057,0.05,0.0057,0.01
-0.90275,0.01239,0,0.27271,0.026419,0.00023208,-0.069644,1,0.0058,0.05,0.0058,0.01
-0.89922,0.012502,0,0.2726,0.026601,0.00023534,-0.069892,1,0.0059,0.05,0.0059,0.01
-0.8957,0.012614,0,0.27249,0.026784,0.00023859,-0.07014,1,0.006,0.05,0.006,0.01
-0.89218,0.012727,0,0.27238,0.026966,0.00024185,-0.070389,1,0.0061,0.05,0.0061,0.01
-0.88865,0.012839,0,0.27227,0.027148,0.00024511,-0.070637,1,0.0062,0.05,0.0062,0.01
-0.88513,0.012952,0,0.27216,0.02733,0.00024836,-0.070885,1,0.0063,0.05,0.0063,0.01
-0.8816,0.013064,0,0.27205,0.027513,0.00025162,-0.071133,1,0.0064,0.05,0.0064,0.01
-0.87808,0.013176,0,0.27194,0.027695,0.00025488,-0.071381,1,0.0065,0.05,0.0065,0.01
-0.87455,0.013289,0,0.27183,0.027877,0.00025813,-0.071629,1,0.0066,0.05,0.0066,0.01
-0.87105,0.013385,0,0.27153,0.028031,0.00026117,-0.071894,1,0.0067,0.05,0.0067,0.01
-0.8676,0.013449,0,0.27085,0.028128,0.00026379,-0.072194,1,0.0068,0.05,0.0068,0.01
-0.86415,0.013514,0,0.27018,0.028225,0.0002664,-0.072493,1,0.0069,0.05,0.0069,0.01
-0.86069,0.013578,0,0.2695,0.028323,0.00026901,-0.072793,1,0.007,0.05,0.007,0.01
-0.85724,0.013642,0,0.26882,0.02842,0.00027162,-0.073093,1,0.0071,0.05,0.0071,0.01
-0.85378,0.013707,0,0.26815,0.028517,0.00027423,-0.073392,1,0.0072,0.05,0.0072,0.01
-0.85033,0.013771,0,0.26747,0.028614,0.00027684,-0.073692,1,0.0073,0.05,0.0073,0.01
-0.84688,0.013835,0,0.26679,0.028711,0.00027945,-0.073991,1,0.0074,0.05,0.0074,0.01
-0.84342,0.0139,0,0.26612,0.028809,0.00028206,-0.074291,1,0.0075,0.05,0.0075,0.01
-0.83997,0.013964,0,0.26544,0.028906,0.00028467,-0.07459,1,0.0076,0.05,0.0076,0.01
-0.83651,0.014028,0,0.26476,0.029003,0.00028729,-0.07489,1,0.0077,0.05,0.0077,0.01
-0.83306,0.014092,0,0.26409,0.0291,0.0002899,-0.07519,1,0.0078,0.05,0.0078,0.01
-0.82961,0.014157,0,0.26341,0.029197,0.00029251,-0.075489,1,0.0079,0.05,0.0079,0.01
-0.82615,0.014221,0,0.26273,0.029295,0.00029512,-0.075789,1,0.008,0.05,0.008,0.01
-0.8227,0.014285,0,0.26206,0.029392,0.00029773,-0.076088,1,0.0081,0.05,0.0081,0.01
-0.81924,0.01435,0,0.26138,0.029489,0.00030034,-0.076388,1,0.0082,0.05,0.0082,0.01
-0.81579,0.014414,0,0.2607,0.029586,0.00030295,-0.076687,1,0.0083,0.05,0.0083,0.01
-0.81245,0.014454,0,0.25969,0.02964,0.00030529,-0.077013,1,0.0084,0.05,0.0084,0.01
-0.80916,0.014482,0,0.25852,0.029673,0.0003075,-0.077352,1,0.0085,0.05,0.0085,0.01
-0.80588,0.01451,0,0.25734,0.029705,0.00030971,-0.077691,1,0.0086,0.05,0.0086,0.01
-0.80259,0.014538,0,0.25617,0.029737,0.00031192,-0.078029,1,0.0087,0.05,0.0087,0.01
-0.7993,0.014567,0,0.25499,0.02977,0.00031413,-0.078368,1,0.0088,0.05,0.0088,0.01
-0.79602,0.014595,0,0.25382,0.029802,0.00031633,-0.078707,1,0.0089,0.05,0.0089,0.01
-0.79273,0.014623,0,0.25264,0.029835,0.00031854,-0.079045,1,0.009,0.05,0.009,0.01
-0.78944,0.014651,0,0.25147,0.029867,0.00032075,-0.079384,1,0.0091,0.05,0.0091,0.01
-0.78616,0.014679,0,0.25029,0.029899,0.00032296,-0.079723,1,0.0092,0.05,0.0092,0.01
-0.78287,0.014707,0,0.24912,0.029932,0.00032517,-0.080062,1,0.0093,0.05,0.0093,0.01
-0.77959,0.014735,0,0.24794,0.029964,0.00032737,-0.0804,1,0.0094,0.05,0.0094,0.01
-0.7763,0.014763,0,0.24677,0.029996,0.00032958,-0.080739,1,0.0095,0.05,0.0095,0.01
-0.77301,0.014791,0,0.24559,0.030029,0.00033179,-0.081078,1,0.0096,0.05,0.0096,0.01
-0.76973,0.01482,0,0.24442,0.030061,0.000334,-0.081417,1,0.0097,0.05,0.0097,0.01
-0.76644,0.014848,0,0.24324,0.030094,0.00033621,-0.081755,1,0.0098,0.05,0.0098,0.01
-0.76315,0.014876,0,0.24206,0.030126,0.00033841,-0.082094,1,0.0099,0.05,0.0099,0.01
-0.75987,0.014904,0,0.24089,0.030158,0.00034062,-0.082433,1,0.01,0.05,0.01,0.01
-0.75679,0.014908,0,0.23946,0.030145,0.00034254,-0.082801,1,0.0101,0.05,0.0101,0.01
-0.75371,0.014912,0,0.23803,0.030132,0.00034445,-0.08317,1,0.0102,0.05,0.0102,0.01
-0.75064,0.014916,0,0.2366,0.030119,0.00034636,-0.083538,1,0.0103,0.05,0.0103,0.01
-0.74756,0.01492,0,0.23517,0.030106,0.00034828,-0.083907,1,0.0104,0.05,0.0104,0.01
-0.74448,0.014925,0,0.23374,0.030093,0.00035019,-0.084275,1,0.0105,0.05,0.0105,0.01
-0.74141,0.014929,0,0.23231,0.030079,0.00035211,-0.084644,1,0.0106,0.05,0.0106,0.01
-0.73833,0.014933,0,0.23088,0.030066,0.00035402,-0.085012,1,0.0107,0.05,0.0107,0.01
-0.73525,0.014937,0,0.22945,0.030053,0.00035594,-0.085381,1,0.0108,0.05,0.0108,0.01
-0.73217,0.014941,0,0.22802,0.03004,0.00035785,-0.085749,1,0.0109,0.05,0.0109,0.01
-0.7291,0.014945,0,0.22659,0.030027,0.00035977,-0.086118,1,0.011,0.05,0.011,0.01
-0.72602,0.014949,0,0.22516,0.030013,0.00036168,-0.086487,1,0.0111,0.05,0.0111,0.01
-0.72294,0.014953,0,0.22373,0.03,0.00036359,-0.086855,1,0.0112,0.05,0.0112,0.01
-0.71986,0.014958,0,0.2223,0.029987,0.00036551,-0.087224,1,0.0113,0.05,0.0113,0.01
-0.71679,0.014962,0,0.22087,0.029974,0.00036742,-0.087592,1,0.0114,0.05,0.0114,0.01
-0.71371,0.014966,0,0.21944,0.029961,0.00036934,-0.087961,1,0.0115,0.05,0.0115,0.01
-0.71063,0.01497,0,0.21801,0.029948,0.00037125,-0.088329,1,0.0116,0.05,0.0116,0.01
-0.70763,0.014969,0,0.21657,0.029924,0.00037308,-0.088705,1,0.0117,0.05,0.0117,0.01
-0.70476,0.014959,0,0.21508,0.02988,0.00037474,-0.089096,1,0.0118,0.05,0.0118,0.01
-0.7019,0.014949,0,0.21359,0.029836,0.0003764,-0.089488,1,0.0119,0.05,0.0119,0.01
-0.69904,0.01494,0,0.21211,0.029792,0.00037806,-0.089879,1,0.012,0.05,0.012,0.01
-0.69617,0.01493,0,0.21062,0.029749,0.00037972,-0.09027,1,0.0121,0.05,0.0121,0.01
-0.69331,0.01492,0,0.20913,0.029705,0.00038138,-0.090661,1,0.0122,0.05,0.0122,0.01
-0.69045,0.01491,0,0.20765,0.029661,0.00038304,-0.091053,1,0.0123,0.05,0.0123,0.01
-0.68758,0.0149,0,0.20616,0.029617,0.0003847,-0.091444,1,0.0124,0.05,0.0124,0.01
-0.68472,0.01489,0,0.20467,0.029573,0.00038636,-0.091835,1,0.0125,0.05,0.0125,0.01
-0.68185,0.01488,0,0.20319,0.029529,0.00038802,-0.092226,1,0.0126,0.05,0.0126,0.01
-0.67899,0.01487,0,0.2017,0.029485,0.00038969,-0.092618,1,0.0127,0.05,0.0127,0.01
-0.67613,0.01486,0,0.20021,0.029441,0.00039135,-0.093009,1,0.0128,0.05,0.0128,0.01
-0.67326,0.01485,0,0.19873,0.029397,0.00039301,-0.0934,1,0.0129,0.05,0.0129,0.01
-0.6704,0.01484,0,0.19724,0.029353,0.00039467,-0.093791,1,0.013,0.05,0.013,0.01
-0.66754,0.01483,0,0.19575,0.02931,0.00039633,-0.094182,1,0.0131,0.05,0.0131,0.01
-0.66467,0.01482,0,0.19427,0.029266,0.00039799,-0.094574,1,0.0132,0.05,0.0132,0.01
-0.66181,0.01481,0,0.19278,0.029222,0.00039965,-0.094965,1,0.0133,0.05,0.0133,0.01
-0.65908,0.014795,0,0.19133,0.029165,0.00040116,-0.095367,1,0.0134,0.05,0.0134,0.01
-0.65641,0.014778,0,0.18991,0.029101,0.00040259,-0.095776,1,0.0135,0.05,0.0135,0.01
-0.65375,0.014761,0,0.18848,0.029038,0.00040402,-0.096184,1,0.0136,0.05,0.0136,0.01
-0.65108,0.014744,0,0.18706,0.028974,0.00040545,-0.096592,1,0.0137,0.05,0.0137,0.01
-0.64842,0.014727,0,0.18563,0.02891,0.00040688,-0.097,1,0.0138,0.05,0.0138,0.01
-0.64575,0.01471,0,0.1842,0.028847,0.00040831,-0.097409,1,0.0139,0.05,0.0139,0.01
-0.64308,0.014693,0,0.18278,0.028783,0.00040974,-0.097817,1,0.014,0.05,0.014,0.01
-0.64042,0.014676,0,0.18135,0.028719,0.00041118,-0.098225,1,0.0141,0.05,0.0141,0.01
-0.63775,0.014659,0,0.17993,0.028656,0.00041261,-0.098633,1,0.0142,0.05,0.0142,0.01
-0.63509,0.014642,0,0.1785,0.028592,0.00041404,-0.099042,1,0.0143,0.05,0.0143,0.01
-0.63242,0.014625,0,0.17707,0.028529,0.00041547,-0.09945,1,0.0144,0.05,0.0144,0.01
-0.62976,0.014608,0,0.17565,0.028465,0.0004169,-0.099858,1,0.0145,0.05,0.0145,0.01
-0.62709,0.014591,0,0.17422,0.028401,0.00041833,-0.10027,1,0.0146,0.05,0.0146,0.01
-0.62443,0.014574,0,0.17279,0.028338,0.00041976,-0.10067,1,0.0147,0.05,0.0147,0.01
-0.62176,0.014557,0,0.17137,0.028274,0.0004212,-0.10108,1,0.0148,0.05,0.0148,0.01
-0.61909,0.01454,0,0.16994,0.028211,0.00042263,-0.10149,1,0.0149,0.05,0.0149,0.01
-0.61643,0.014523,0,0.16852,0.028147,0.00042406,-0.1019,1,0.015,0.05,0.015,0.01
-0.61394,0.014503,0,0.16721,0.028072,0.00042529,-0.10232,1,0.0151,0.05,0.0151,0.01
-0.61145,0.014484,0,0.1659,0.027997,0.00042653,-0.10274,1,0.0152,0.05,0.0152,0.01
-0.60896,0.014464,0,0.1646,0.027922,0.00042776,-0.10316,1,0.0153,0.05,0.0153,0.01
-0.60647,0.014444,0,0.16329,0.027847,0.00042899,-0.10358,1,0.0154,0.05,0.0154,0.01
-0.60398,0.014425,0,0.16198,0.027772,0.00043022,-0.104,1,0.0155,0.05,0.0155,0.01
-0.60149,0.014405,0,0.16068,0.027697,0.00043146,-0.10442,1,0.0156,0.05,0.0156,0.01
-0.599,0.014386,0,0.15937,0.027622,0.00043269,-0.10484,1,0.0157,0.05,0.0157,0.01
-0.59651,0.014366,0,0.15806,0.027547,0.00043392,-0.10526,1,0.0158,0.05,0.0158,0.01
-0.59402,0.014346,0,0.15676,0.027471,0.00043516,-0.10568,1,0.0159,0.05,0.0159,0.01
-0.59153,0.014327,0,0.15545,0.027396,0.00043639,-0.1061,1,0.016,0.05,0.016,0.01
-0.58904,0.014307,0,0.15415,0.027321,0.00043762,-0.10652,1,0.0161,0.05,0.0161,0.01
-0.58655,0.014287,0,0.15284,0.027246,0.00043885,-0.10694,1,0.0162,0.05,0.0162,0.01
-0.58406,0.014268,0,0.15153,0.027171,0.00044009,-0.10736,1,0.0163,0.05,0.0163,0.01
-0.58157,0.014248,0,0.15023,0.027096,0.00044132,-0.10778,1,0.0164,0.05,0.0164,0.01
-0.57908,0.014229,0,0.14892,0.027021,0.00044255,-0.1082,1,0.0165,0.05,0.0165,0.01
-0.57659,0.014209,0,0.14761,0.026946,0.00044379,-0.10862,1,0.0166,0.05,0.0166,0.01
-0.57415,0.014189,0,0.14635,0.026869,0.00044496,-0.10905,1,0.0167,0.05,0.0167,0.01
-0.57181,0.01417,0,0.14519,0.026788,0.00044601,-0.10947,1,0.0168,0.05,0.0168,0.01
-0.56947,0.01415,0,0.14402,0.026707,0.00044707,-0.1099,1,0.0169,0.05,0.0169,0.01
-0.56713,0.014131,0,0.14286,0.026626,0.00044812,-0.11033,1,0.017,0.05,0.017,0.01
-0.56479,0.014112,0,0.14169,0.026545,0.00044918,-0.11076,1,0.0171,0.05,0.0171,0.01
-0.56246,0.014092,0,0.14053,0.026464,0.00045023,-0.11119,1,0.0172,0.05,0.0172,0.01
-0.56012,0.014073,0,0.13936,0.026383,0.00045129,-0.11161,1,0.0173,0.05,0.0173,0.01
-0.55778,0.014053,0,0.1382,0.026302,0.00045234,-0.11204,1,0.0174,0.05,0.0174,0.01
-0.55544,0.014034,0,0.13704,0.026221,0.0004534,-0.11247,1,0.0175,0.05,0.0175,0.01
-0.5531,0.014014,0,0.13587,0.02614,0.00045445,-0.1129,1,0.0176,0.05,0.0176,0.01
-0.55076,0.013995,0,0.13471,0.026059,0.00045551,-0.11333,1,0.0177,0.05,0.0177,0.01
-0.54843,0.013975,0,0.13354,0.025978,0.00045656,-0.11375,1,0.0178,0.05,0.0178,0.01
-0.54609,0.013956,0,0.13238,0.025897,0.00045762,-0.11418,1,0.0179,0.05,0.0179,0.01
-0.54375,0.013937,0,0.13121,0.025816,0.00045867,-0.11461,1,0.018,0.05,0.018,0.01
-0.54141,0.013917,0,0.13005,0.025735,0.00045973,-0.11504,1,0.0181,0.05,0.0181,0.01
-0.53907,0.013898,0,0.12888,0.025654,0.00046078,-0.11547,1,0.0182,0.05,0.0182,0.01
-0.53673,0.013878,0,0.12772,0.025573,0.00046184,-0.11589,1,0.0183,0.05,0.0183,0.01
-0.53448,0.01386,0,0.12665,0.02549,0.00046279,-0.11633,1,0.0184,0.05,0.0184,0.01
-0.53227,0.013842,0,0.12562,0.025407,0.00046369,-0.11676,1,0.0185,0.05,0.0185,0.01
-0.53006,0.013824,0,0.1246,0.025324,0.0004646,-0.11719,1,0.0186,0.05,0.0186,0.01
-0.52786,0.013807,0,0.12358,0.025241,0.0004655,-0.11762,1,0.0187,0.05,0.0187,0.01
-0.52565,0.013789,0,0.12256,0.025158,0.0004664,-0.11805,1,0.0188,0.05,0.0188,0.01
-0.52344,0.013771,0,0.12154,0.025075,0.0004673,-0.11848,1,0.0189,0.05,0.0189,0.01
-0.52123,0.013753,0,0.12051,0.024992,0.00046821,-0.11892,1,0.019,0.05,0.019,0.01
-0.51902,0.013736,0,0.11949,0.024909,0.00046911,-0.11935,1,0.0191,0.05,0.0191,0.01
-0.51681,0.013718,0,0.11847,0.024826,0.00047001,-0.11978,1,0.0192,0.05,0.0192,0.01
-0.5146,0.0137,0,0.11745,0.024742,0.00047091,-0.12021,1,0.0193,0.05,0.0193,0.01
-0.5124,0.013682,0,0.11642,0.024659,0.00047182,-0.12064,1,0.0194,0.05,0.0194,0.01
-0.51019,0.013665,0,0.1154,0.024576,0.00047272,-0.12107,1,0.0195,0.05,0.0195,0.01
-0.50798,0.013647,0,0.11438,0.024493,0.00047362,-0.12151,1,0.0196,0.05,0.0196,0.01
-0.50577,0.013629,0,0.11336,0.02441,0.00047453,-0.12194,1,0.0197,0.05,0.0197,0.01
-0.50356,0.013611,0,0.11234,0.024327,0.00047543,-0.12237,1,0.0198,0.05,0.0198,0.01
-0.50135,0.013594,0,0.11131,0.024244,0.00047633,-0.1228,1,0.0199,0.05,0.0199,0.01
-0.49914,0.013576,0,0.11029,0.024161,0.00047723,-0.12323,1,0.02,0.05,0.02,0.01
-0.49705,0.013561,0,0.1094,0.024078,0.00047801,-0.12366,1,0.0201,0.05,0.0201,0.01
-0.49495,0.013545,0,0.10852,0.023996,0.00047878,-0.1241,1,0.0202,0.05,0.0202,0.01
-0.49285,0.01353,0,0.10763,0.023913,0.00047956,-0.12453,1,0.0203,0.05,0.0203,0.01
-0.49075,0.013515,0,0.10674,0.023831,0.00048034,-0.12496,1,0.0204,0.05,0.0204,0.01
-0.48865,0.0135,0,0.10585,0.023748,0.00048111,-0.12539,1,0.0205,0.05,0.0205,0.01
-0.48656,0.013484,0,0.10497,0.023666,0.00048189,-0.12582,1,0.0206,0.05,0.0206,0.01
-0.48446,0.013469,0,0.10408,0.023583,0.00048266,-0.12625,1,0.0207,0.05,0.0207,0.01
-0.48236,0.013454,0,0.10319,0.023501,0.00048344,-0.12669,1,0.0208,0.05,0.0208,0.01
-0.48026,0.013439,0,0.1023,0.023418,0.00048422,-0.12712,1,0.0209,0.05,0.0209,0.01
-0.47816,0.013423,0,0.10142,0.023336,0.00048499,-0.12755,1,0.021,0.05,0.021,0.01
-0.47607,0.013408,0,0.10053,0.023253,0.00048577,-0.12798,1,0.0211,0.05,0.0211,0.01
-0.47397,0.013393,0,0.09964,0.023171,0.00048654,-0.12841,1,0.0212,0.05,0.0212,0.01
-0.47187,0.013378,0,0.098752,0.023088,0.00048732,-0.12884,1,0.0213,0.05,0.0213,0.01
-0.46977,0.013362,0,0.097865,0.023006,0.00048809,-0.12927,1,0.0214,0.05,0.0214,0.01
-0.46767,0.013347,0,0.096977,0.022923,0.00048887,-0.12971,1,0.0215,0.05,0.0215,0.01
-0.46558,0.013332,0,0.09609,0.022841,0.00048965,-0.13014,1,0.0216,0.05,0.0216,0.01
-0.46351,0.013318,0,0.095243,0.022759,0.00049039,-0.13057,1,0.0217,0.05,0.0217,0.01
-0.46151,0.013305,0,0.094479,0.022679,0.00049106,-0.131,1,0.0218,0.05,0.0218,0.01
-0.4595,0.013293,0,0.093714,0.022599,0.00049173,-0.13142,1,0.0219,0.05,0.0219,0.01
-0.4575,0.013281,0,0.09295,0.022519,0.0004924,-0.13185,1,0.022,0.05,0.022,0.01
-0.4555,0.013268,0,0.092185,0.022439,0.00049308,-0.13228,1,0.0221,0.05,0.0221,0.01
-0.45349,0.013256,0,0.091421,0.022359,0.00049375,-0.13271,1,0.0222,0.05,0.0222,0.01
-0.45149,0.013244,0,0.090656,0.022279,0.00049442,-0.13313,1,0.0223,0.05,0.0223,0.01
-0.44948,0.013232,0,0.089892,0.0222,0.0004951,-0.13356,1,0.0224,0.05,0.0224,0.01
-0.44748,0.013219,0,0.089128,0.02212,0.00049577,-0.13399,1,0.0225,0.05,0.0225,0.01
-0.44548,0.013207,0,0.088363,0.02204,0.00049644,-0.13442,1,0.0226,0.05,0.0226,0.01
-0.44347,0.013195,0,0.087599,0.02196,0.00049711,-0.13485,1,0.0227,0.05,0.0227,0.01
-0.44147,0.013182,0,0.086834,0.02188,0.00049779,-0.13527,1,0.0228,0.05,0.0228,0.01
-0.43947,0.01317,0,0.08607,0.0218,0.00049846,-0.1357,1,0.0229,0.05,0.0229,0.01
-0.43746,0.013158,0,0.085305,0.02172,0.00049913,-0.13613,1,0.023,0.05,0.023,0.01
-0.43546,0.013145,0,0.084541,0.02164,0.0004998,-0.13656,1,0.0231,0.05,0.0231,0.01
-0.43346,0.013133,0,0.083777,0.02156,0.00050048,-0.13698,1,0.0232,0.05,0.0232,0.01
-0.43145,0.013121,0,0.083012,0.02148,0.00050115,-0.13741,1,0.0233,0.05,0.0233,0.01
-0.4295,0.01311,0,0.082321,0.021403,0.00050177,-0.13783,1,0.0234,0.05,0.0234,0.01
-0.42758,0.013101,0,0.081667,0.021327,0.00050236,-0.13825,1,0.0235,0.05,0.0235,0.01
-0.42566,0.013092,0,0.081013,0.021251,0.00050295,-0.13867,1,0.0236,0.05,0.0236,0.01
-0.42373,0.013083,0,0.080359,0.021175,0.00050354,-0.13909,1,0.0237,0.05,0.0237,0.01
-0.42181,0.013074,0,0.079705,0.021099,0.00050413,-0.13952,1,0.0238,0.05,0.0238,0.01
-0.41989,0.013064,0,0.07905,0.021023,0.00050472,-0.13994,1,0.0239,0.05,0.0239,0.01
-0.41797,0.013055,0,0.078396,0.020947,0.00050531,-0.14036,1,0.024,0.05,0.024,0.01
-0.41604,0.013046,0,0.077742,0.020871,0.00050591,-0.14078,1,0.0241,0.05,0.0241,0.01
-0.41412,0.013037,0,0.077088,0.020795,0.0005065,-0.1412,1,0.0242,0.05,0.0242,0.01
-0.4122,0.013027,0,0.076434,0.020719,0.00050709,-0.14162,1,0.0243,0.05,0.0243,0.01
-0.41028,0.013018,0,0.07578,0.020643,0.00050768,-0.14204,1,0.0244,0.05,0.0244,0.01
-0.40835,0.013009,0,0.075126,0.020567,0.00050827,-0.14246,1,0.0245,0.05,0.0245,0.01
-0.40643,0.013,0,0.074471,0.020491,0.00050886,-0.14288,1,0.0246,0.05,0.0246,0.01
-0.40451,0.01299,0,0.073817,0.020415,0.00050945,-0.1433,1,0.0247,0.05,0.0247,0.01
-0.40258,0.012981,0,0.073163,0.020339,0.00051004,-0.14372,1,0.0248,0.05,0.0248,0.01
-0.40066,0.012972,0,0.072509,0.020263,0.00051064,-0.14414,1,0.0249,0.05,0.0249,0.01
-0.39874,0.012963,0,0.071855,0.020187,0.00051123,-0.14456,1,0.025,0.05,0.025,0.01
-0.39689,0.012957,0,0.071298,0.020116,0.00051176,-0.14497,1,0.0251,0.05,0.0251,0.01
-0.39503,0.01295,0,0.070741,0.020045,0.00051229,-0.14538,1,0.0252,0.05,0.0252,0.01
