"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.74072,0.023881,0,0.48351,0.073142,0.00099821,-0.51647,1,0.0253,0.05,0.0253,0.005
-0.73722,0.023866,0,0.47967,0.072881,0.00099923,-0.51792,1,0.0254,0.05,0.0254,0.005
-0.73373,0.02385,0,0.47583,0.07262,0.0010002,-0.51938,1,0.0255,0.05,0.0255,0.005
-0.73024,0.023834,0,0.47198,0.072358,0.0010013,-0.52083,1,0.0256,0.05,0.0256,0.005
-0.72674,0.023818,0,0.46814,0.072097,0.0010023,-0.52228,1,0.0257,0.05,0.0257,0.005
-0.72325,0.023802,0,0.4643,0.071835,0.0010033,-0.52373,1,0.0258,0.05,0.0258,0.005
-0.71976,0.023786,0,0.46046,0.071574,0.0010043,-0.52518,1,0.0259,0.05,0.0259,0.005
-0.71627,0.02377,0,0.45662,0.071313,0.0010053,-0.52664,1,0.026,0.05,0.026,0.005
-0.71277,0.023754,0,0.45278,0.071051,0.0010063,-0.52809,1,0.0261,0.05,0.0261,0.005
-0.70928,0.023738,0,0.44894,0.07079,0.0010074,-0.52954,1,0.0262,0.05,0.0262,0.005
-0.70579,0.023723,0,0.4451,0.070528,0.0010084,-0.53099,1,0.0263,0.05,0.0263,0.005
-0.70229,0.023707,0,0.44125,0.070267,0.0010094,-0.53245,1,0.0264,0.05,0.0264,0.005
-0.6988,0.023691,0,0.43741,0.070006,0.0010104,-0.5339,1,0.0265,0.05,0.0265,0.005
-0.69531,0.023675,0,0.43357,0.069744,0.0010114,-0.53535,1,0.0266,0.05,0.0266,0.005
-0.69185,0.023661,0,0.42993,0.069489,0.0010124,-0.53679,1,0.0267,0.05,0.0267,0.005
-0.68848,0.023651,0,0.42668,0.069248,0.0010133,-0.53819,1,0.0268,0.05,0.0268,0.005
-0.6851,0.023641,0,0.42343,0.069006,0.0010142,-0.53959,1,0.0269,0.05,0.0269,0.005
-0.68172,0.023632,0,0.42018,0.068765,0.0010151,-0.541,1,0.027,0.05,0.027,0.005
-0.67834,0.023622,0,0.41694,0.068523,0.001016,-0.5424,1,0.0271,0.05,0.0271,0.005
-0.67496,0.023612,0,0.41369,0.068281,0.001017,-0.5438,1,0.0272,0.05,0.0272,0.005
-0.67158,0.023602,0,0.41044,0.06804,0.0010179,-0.5452,1,0.0273,0.05,0.0273,0.005
-0.6682,0.023592,0,0.40719,0.067798,0.0010188,-0.54661,1,0.0274,0.05,0.0274,0.005
-0.66482,0.023582,0,0.40394,0.067557,0.0010197,-0.54801,1,0.0275,0.05,0.0275,0.005
-0.66145,0.023573,0,0.4007,0.067315,0.0010206,-0.54941,1,0.0276,0.05,0.0276,0.005
-0.65807,0.023563,0,0.39745,0.067074,0.0010215,-0.55081,1,0.0277,0.05,0.0277,0.005
-0.65469,0.023553,0,0.3942,0.066832,0.0010224,-0.55222,1,0.0278,0.05,0.0278,0.005
-0.65131,0.023543,0,0.39095,0.066591,0.0010233,-0.55362,1,0.0279,0.05,0.0279,0.005
-0.64793,0.023533,0,0.3877,0.066349,0.0010242,-0.55502,1,0.028,0.05,0.028,0.005
-0.64455,0.023524,0,0.38446,0.066107,0.0010251,-0.55642,1,0.0281,0.05,0.0281,0.005
-0.64117,0.023514,0,0.38121,0.065866,0.0010261,-0.55783,1,0.0282,0.05,0.0282,0.005
-0.63779,0.023504,0,0.37796,0.065624,0.001027,-0.55923,1,0.0283,0.05,0.0283,0.005
-0.63448,0.023498,0,0.37505,0.065397,0.0010278,-0.56059,1,0.0284,0.05,0.0284,0.005
-0.6312,0.023494,0,0.37232,0.065176,0.0010287,-0.56193,1,0.0285,0.05,0.0285,0.005
-0.62792,0.02349,0,0.36958,0.064956,0.0010295,-0.56328,1,0.0286,0.05,0.0286,0.005
-0.62464,0.023486,0,0.36685,0.064735,0.0010303,-0.56462,1,0.0287,0.05,0.0287,0.005
-0.62137,0.023482,0,0.36411,0.064515,0.0010311,-0.56596,1,0.0288,0.05,0.0288,0.005
-0.61809,0.023477,0,0.36138,0.064294,0.001032,-0.5673,1,0.0289,0.05,0.0289,0.005
-0.61481,0.023473,0,0.35865,0.064074,0.0010328,-0.56864,1,0.029,0.05,0.029,0.005
-0.61153,0.023469,0,0.35591,0.063854,0.0010336,-0.56999,1,0.0291,0.05,0.0291,0.005
-0.60825,0.023465,0,0.35318,0.063633,0.0010345,-0.57133,1,0.0292,0.05,0.0292,0.005
-0.60497,0.023461,0,0.35044,0.063413,0.0010353,-0.57267,1,0.0293,0.05,0.0293,0.005
-0.60169,0.023457,0,0.34771,0.063192,0.0010361,-0.57401,1,0.0294,0.05,0.0294,0.005
-0.59841,0.023453,0,0.34497,0.062972,0.001037,-0.57536,1,0.0295,0.05,0.0295,0.005
-0.59513,0.023449,0,0.34224,0.062751,0.0010378,-0.5767,1,0.0296,0.05,0.0296,0.005
-0.59185,0.023445,0,0.3395,0.062531,0.0010386,-0.57804,1,0.0297,0.05,0.0297,0.005
-0.58857,0.023441,0,0.33677,0.06231,0.0010395,-0.57938,1,0.0298,0.05,0.0298,0.005
-0.58529,0.023437,0,0.33403,0.06209,0.0010403,-0.58072,1,0.0299,0.05,0.0299,0.005
-0.58201,0.023433,0,0.3313,0.061869,0.0010411,-0.58207,1,0.03,0.05,0.03,0.005
-0.57882,0.023434,0,0.32901,0.061671,0.0010419,-0.58334,1,0.0301,0.05,0.0301,0.005
-0.57563,0.023435,0,0.32672,0.061472,0.0010427,-0.58461,1,0.0302,0.05,0.0302,0.005
-0.57244,0.023436,0,0.32443,0.061273,0.0010434,-0.58588,1,0.0303,0.05,0.0303,0.005
-0.56924,0.023437,0,0.32213,0.061075,0.0010442,-0.58715,1,0.0304,0.05,0.0304,0.005
-0.56605,0.023439,0,0.31984,0.060876,0.001045,-0.58842,1,0.0305,0.05,0.0305,0.005
-0.56286,0.02344,0,0.31755,0.060677,0.0010458,-0.58969,1,0.0306,0.05,0.0306,0.005
-0.55967,0.023441,0,0.31526,0.060479,0.0010465,-0.59097,1,0.0307,0.05,0.0307,0.005
-0.55647,0.023442,0,0.31297,0.06028,0.0010473,-0.59224,1,0.0308,0.05,0.0308,0.005
-0.55328,0.023444,0,0.31068,0.060081,0.0010481,-0.59351,1,0.0309,0.05,0.0309,0.005
-0.55009,0.023445,0,0.30839,0.059883,0.0010488,-0.59478,1,0.031,0.05,0.031,0.005
-0.5469,0.023446,0,0.3061,0.059684,0.0010496,-0.59605,1,0.0311,0.05,0.0311,0.005
-0.5437,0.023447,0,0.30381,0.059485,0.0010504,-0.59732,1,0.0312,0.05,0.0312,0.005
-0.54051,0.023449,0,0.30152,0.059287,0.0010512,-0.5986,1,0.0313,0.05,0.0313,0.005
-0.53732,0.02345,0,0.29923,0.059088,0.0010519,-0.59987,1,0.0314,0.05,0.0314,0.005
-0.53413,0.023451,0,0.29694,0.058889,0.0010527,-0.60114,1,0.0315,0.05,0.0315,0.005
-0.53093,0.023452,0,0.29464,0.058691,0.0010535,-0.60241,1,0.0316,0.05,0.0316,0.005
-0.52777,0.023455,0,0.29248,0.058499,0.0010542,-0.60365,1,0.0317,0.05,0.0317,0.005
-0.52465,0.023461,0,0.29057,0.058322,0.001055,-0.60485,1,0.0318,0.05,0.0318,0.005
-0.52154,0.023467,0,0.28866,0.058146,0.0010557,-0.60604,1,0.0319,0.05,0.0319,0.005
-0.51842,0.023474,0,0.28675,0.057969,0.0010564,-0.60723,1,0.032,0.05,0.032,0.005
-0.5153,0.02348,0,0.28485,0.057792,0.0010572,-0.60842,1,0.0321,0.05,0.0321,0.005
-0.51219,0.023486,0,0.28294,0.057615,0.0010579,-0.60961,1,0.0322,0.05,0.0322,0.005
-0.50907,0.023492,0,0.28103,0.057438,0.0010586,-0.6108,1,0.0323,0.05,0.0323,0.005
-0.50596,0.023498,0,0.27912,0.057262,0.0010594,-0.612,1,0.0324,0.05,0.0324,0.005
-0.50284,0.023504,0,0.27721,0.057085,0.0010601,-0.61319,1,0.0325,0.05,0.0325,0.005
-0.49972,0.02351,0,0.2753,0.056908,0.0010608,-0.61438,1,0.0326,0.05,0.0326,0.005
-0.49661,0.023516,0,0.27339,0.056731,0.0010615,-0.61557,1,0.0327,0.05,0.0327,0.005
-0.49349,0.023522,0,0.27148,0.056554,0.0010623,-0.61676,1,0.0328,0.05,0.0328,0.005
-0.49037,0.023528,0,0.26958,0.056377,0.001063,-0.61795,1,0.0329,0.05,0.0329,0.005
-0.48726,0.023534,0,0.26767,0.056201,0.0010637,-0.61914,1,0.033,0.05,0.033,0.005
-0.48414,0.023541,0,0.26576,0.056024,0.0010645,-0.62034,1,0.0331,0.05,0.0331,0.005
-0.48103,0.023547,0,0.26385,0.055847,0.0010652,-0.62153,1,0.0332,0.05,0.0332,0.005
-0.47791,0.023553,0,0.26194,0.05567,0.0010659,-0.62272,1,0.0333,0.05,0.0333,0.005
-0.47484,0.023562,0,0.26025,0.055508,0.0010666,-0.62385,1,0.0334,0.05,0.0334,0.005
-0.47179,0.023572,0,0.25867,0.055352,0.0010673,-0.62495,1,0.0335,0.05,0.0335,0.005
-0.46874,0.023583,0,0.25709,0.055197,0.001068,-0.62606,1,0.0336,0.05,0.0336,0.005
-0.46569,0.023593,0,0.25551,0.055041,0.0010687,-0.62716,1,0.0337,0.05,0.0337,0.005
-0.46264,0.023604,0,0.25393,0.054886,0.0010694,-0.62826,1,0.0338,0.05,0.0338,0.005
-0.45959,0.023614,0,0.25235,0.05473,0.0010701,-0.62937,1,0.0339,0.05,0.0339,0.005
-0.45654,0.023625,0,0.25077,0.054575,0.0010708,-0.63047,1,0.034,0.05,0.034,0.005
-0.4535,0.023635,0,0.24919,0.05442,0.0010715,-0.63157,1,0.0341,0.05,0.0341,0.005
-0.45045,0.023646,0,0.2476,0.054264,0.0010721,-0.63268,1,0.0342,0.05,0.0342,0.005
-0.4474,0.023656,0,0.24602,0.054109,0.0010728,-0.63378,1,0.0343,0.05,0.0343,0.005
-0.44435,0.023666,0,0.24444,0.053953,0.0010735,-0.63488,1,0.0344,0.05,0.0344,0.005
-0.4413,0.023677,0,0.24286,0.053798,0.0010742,-0.63599,1,0.0345,0.05,0.0345,0.005
-0.43825,0.023687,0,0.24128,0.053642,0.0010749,-0.63709,1,0.0346,0.05,0.0346,0.005
-0.4352,0.023698,0,0.2397,0.053487,0.0010756,-0.63819,1,0.0347,0.05,0.0347,0.005
-0.43215,0.023708,0,0.23812,0.053332,0.0010763,-0.6393,1,0.0348,0.05,0.0348,0.005
-0.4291,0.023719,0,0.23654,0.053176,0.001077,-0.6404,1,0.0349,0.05,0.0349,0.005
-0.42605,0.023729,0,0.23496,0.053021,0.0010777,-0.6415,1,0.035,0.05,0.035,0.005
-0.42306,0.023744,0,0.23366,0.052886,0.0010783,-0.64251,1,0.0351,0.05,0.0351,0.005
-0.42007,0.023758,0,0.23236,0.052751,0.001079,-0.64352,1,0.0352,0.05,0.0352,0.005
-0.41708,0.023772,0,0.23106,0.052616,0.0010796,-0.64452,1,0.0353,0.05,0.0353,0.005
-0.41409,0.023787,0,0.22976,0.052481,0.0010803,-0.64553,1,0.0354,0.05,0.0354,0.005
-0.4111,0.023801,0,0.22846,0.052346,0.0010809,-0.64654,1,0.0355,0.05,0.0355,0.005
-0.40811,0.023815,0,0.22716,0.052211,0.0010815,-0.64755,1,0.0356,0.05,0.0356,0.005
-0.40512,0.02383,0,0.22586,0.052076,0.0010822,-0.64855,1,0.0357,0.05,0.0357,0.005
-0.40213,0.023844,0,0.22456,0.051941,0.0010828,-0.64956,1,0.0358,0.05,0.0358,0.005
-0.39914,0.023859,0,0.22326,0.051806,0.0010835,-0.65057,1,0.0359,0.05,0.0359,0.005
-0.39615,0.023873,0,0.22196,0.051671,0.0010841,-0.65158,1,0.036,0.05,0.036,0.005
-0.39316,0.023887,0,0.22066,0.051536,0.0010848,-0.65258,1,0.0361,0.05,0.0361,0.005
-0.39017,0.023902,0,0.21936,0.051401,0.0010854,-0.65359,1,0.0362,0.05,0.0362,0.005
-0.38718,0.023916,0,0.21806,0.051267,0.0010861,-0.6546,1,0.0363,0.05,0.0363,0.005
-0.38419,0.02393,0,0.21676,0.051132,0.0010867,-0.6556,1,0.0364,0.05,0.0364,0.005
-0.3812,0.023945,0,0.21546,0.050997,0.0010874,-0.65661,1,0.0365,0.05,0.0365,0.005
-0.37821,0.023959,0,0.21416,0.050862,0.001088,-0.65762,1,0.0366,0.05,0.0366,0.005
-0.37523,0.023975,0,0.21293,0.050733,0.0010886,-0.65859,1,0.0367,0.05,0.0367,0.005
-0.3723,0.023992,0,0.21187,0.050618,0.0010892,-0.6595,1,0.0368,0.05,0.0368,0.005
-0.36936,0.02401,0,0.21081,0.050502,0.0010898,-0.6604,1,0.0369,0.05,0.0369,0.005
-0.36642,0.024028,0,0.20975,0.050387,0.0010904,-0.6613,1,0.037,0.05,0.037,0.005
-0.36348,0.024046,0,0.20869,0.050271,0.001091,-0.66221,1,0.0371,0.05,0.0371,0.005
-0.36054,0.024064,0,0.20763,0.050155,0.0010916,-0.66311,1,0.0372,0.05,0.0372,0.005
-0.3576,0.024081,0,0.20657,0.05004,0.0010922,-0.66402,1,0.0373,0.05,0.0373,0.005
-0.35466,0.024099,0,0.20551,0.049924,0.0010928,-0.66492,1,0.0374,0.05,0.0374,0.005
-0.35172,0.024117,0,0.20445,0.049809,0.0010933,-0.66583,1,0.0375,0.05,0.0375,0.005
-0.34878,0.024135,0,0.20339,0.049693,0.0010939,-0.66673,1,0.0376,0.05,0.0376,0.005
-0.34584,0.024153,0,0.20233,0.049578,0.0010945,-0.66764,1,0.0377,0.05,0.0377,0.005
-0.3429,0.02417,0,0.20127,0.049462,0.0010951,-0.66854,1,0.0378,0.05,0.0378,0.005
-0.33996,0.024188,0,0.20021,0.049347,0.0010957,-0.66944,1,0.0379,0.05,0.0379,0.005
-0.33702,0.024206,0,0.19915,0.049231,0.0010963,-0.67035,1,0.038,0.05,0.038,0.005
-0.33409,0.024224,0,0.19809,0.049115,0.0010969,-0.67125,1,0.0381,0.05,0.0381,0.005
-0.33115,0.024242,0,0.19703,0.049,0.0010975,-0.67216,1,0.0382,0.05,0.0382,0.005
-0.32821,0.024259,0,0.19597,0.048884,0.0010981,-0.67306,1,0.0383,0.05,0.0383,0.005
-0.3253,0.024279,0,0.19505,0.048781,0.0010986,-0.67389,1,0.0384,0.05,0.0384,0.005
-0.3224,0.0243,0,0.1942,0.048683,0.0010991,-0.67469,1,0.0385,0.05,0.0385,0.005
-0.31951,0.024321,0,0.19334,0.048586,0.0010996,-0.67549,1,0.0386,0.05,0.0386,0.005
-0.31661,0.024342,0,0.19249,0.048488,0.0011002,-0.67628,1,0.0387,0.05,0.0387,0.005
-0.31372,0.024363,0,0.19163,0.048391,0.0011007,-0.67708,1,0.0388,0.05,0.0388,0.005
-0.31082,0.024383,0,0.19078,0.048294,0.0011012,-0.67787,1,0.0389,0.05,0.0389,0.005
-0.30793,0.024404,0,0.18992,0.048196,0.0011017,-0.67867,1,0.039,0.05,0.039,0.005
-0.30503,0.024425,0,0.18907,0.048099,0.0011022,-0.67947,1,0.0391,0.05,0.0391,0.005
-0.30214,0.024446,0,0.18822,0.048001,0.0011027,-0.68026,1,0.0392,0.05,0.0392,0.005
-0.29924,0.024467,0,0.18736,0.047904,0.0011032,-0.68106,1,0.0393,0.05,0.0393,0.005
-0.29634,0.024488,0,0.18651,0.047806,0.0011038,-0.68185,1,0.0394,0.05,0.0394,0.005
-0.29345,0.024508,0,0.18565,0.047709,0.0011043,-0.68265,1,0.0395,0.05,0.0395,0.005
-0.29055,0.024529,0,0.1848,0.047611,0.0011048,-0.68344,1,0.0396,0.05,0.0396,0.005
-0.28766,0.02455,0,0.18395,0.047514,0.0011053,-0.68424,1,0.0397,0.05,0.0397,0.005
-0.28476,0.024571,0,0.18309,0.047416,0.0011058,-0.68504,1,0.0398,0.05,0.0398,0.005
-0.28187,0.024592,0,0.18224,0.047319,0.0011063,-0.68583,1,0.0399,0.05,0.0399,0.005
-0.27897,0.024613,0,0.18138,0.047222,0.0011069,-0.68663,1,0.04,0.05,0.04,0.005
-0.27612,0.024636,0,0.18071,0.047141,0.0011073,-0.68731,1,0.0401,0.05,0.0401,0.005
-0.27326,0.02466,0,0.18003,0.04706,0.0011077,-0.68799,1,0.0402,0.05,0.0402,0.005
-0.2704,0.024683,0,0.17935,0.046979,0.0011081,-0.68867,1,0.0403,0.05,0.0403,0.005
-0.26754,0.024707,0,0.17867,0.046899,0.0011085,-0.68936,1,0.0404,0.05,0.0404,0.005
-0.26468,0.02473,0,0.178,0.046818,0.001109,-0.69004,1,0.0405,0.05,0.0405,0.005
-0.26183,0.024754,0,0.17732,0.046737,0.0011094,-0.69072,1,0.0406,0.05,0.0406,0.005
-0.25897,0.024777,0,0.17664,0.046657,0.0011098,-0.6914,1,0.0407,0.05,0.0407,0.005
-0.25611,0.024801,0,0.17596,0.046576,0.0011102,-0.69208,1,0.0408,0.05,0.0408,0.005
-0.25325,0.024824,0,0.17529,0.046495,0.0011107,-0.69277,1,0.0409,0.05,0.0409,0.005
-0.25039,0.024848,0,0.17461,0.046414,0.0011111,-0.69345,1,0.041,0.05,0.041,0.005
-0.24754,0.024871,0,0.17393,0.046334,0.0011115,-0.69413,1,0.0411,0.05,0.0411,0.005
-0.24468,0.024895,0,0.17326,0.046253,0.0011119,-0.69481,1,0.0412,0.05,0.0412,0.005
-0.24182,0.024918,0,0.17258,0.046172,0.0011123,-0.69549,1,0.0413,0.05,0.0413,0.005
-0.23896,0.024942,0,0.1719,0.046092,0.0011128,-0.69618,1,0.0414,0.05,0.0414,0.005
-0.2361,0.024966,0,0.17122,0.046011,0.0011132,-0.69686,1,0.0415,0.05,0.0415,0.005
-0.23325,0.024989,0,0.17055,0.04593,0.0011136,-0.69754,1,0.0416,0.05,0.0416,0.005
-0.2304,0.025013,0,0.16992,0.045855,0.001114,-0.69818,1,0.0417,0.05,0.0417,0.005
-0.22757,0.025039,0,0.1694,0.045789,0.0011143,-0.69875,1,0.0418,0.05,0.0418,0.005
-0.22474,0.025065,0,0.16887,0.045724,0.0011146,-0.69931,1,0.0419,0.05,0.0419,0.005
-0.22192,0.025091,0,0.16835,0.045659,0.0011149,-0.69988,1,0.042,0.05,0.042,0.005
-0.21909,0.025117,0,0.16782,0.045593,0.0011152,-0.70044,1,0.0421,0.05,0.0421,0.005
-0.21626,0.025143,0,0.1673,0.045528,0.0011156,-0.701,1,0.0422,0.05,0.0422,0.005
-0.21344,0.025169,0,0.16677,0.045463,0.0011159,-0.70157,1,0.0423,0.05,0.0423,0.005
-0.21061,0.025195,0,0.16625,0.045397,0.0011162,-0.70213,1,0.0424,0.05,0.0424,0.005
-0.20778,0.025221,0,0.16572,0.045332,0.0011165,-0.7027,1,0.0425,0.05,0.0425,0.005
-0.20495,0.025247,0,0.1652,0.045267,0.0011168,-0.70326,1,0.0426,0.05,0.0426,0.005
-0.20213,0.025273,0,0.16467,0.045201,0.0011171,-0.70382,1,0.0427,0.05,0.0427,0.005
-0.1993,0.025299,0,0.16415,0.045136,0.0011174,-0.70439,1,0.0428,0.05,0.0428,0.005
-0.19647,0.025325,0,0.16362,0.045071,0.0011177,-0.70495,1,0.0429,0.05,0.0429,0.005
-0.19364,0.025351,0,0.1631,0.045005,0.001118,-0.70552,1,0.043,0.05,0.043,0.005
-0.19082,0.025377,0,0.16257,0.04494,0.0011184,-0.70608,1,0.0431,0.05,0.0431,0.005
-0.18799,0.025403,0,0.16205,0.044875,0.0011187,-0.70664,1,0.0432,0.05,0.0432,0.005
-0.18516,0.025429,0,0.16152,0.044809,0.001119,-0.70721,1,0.0433,0.05,0.0433,0.005
-0.18235,0.025456,0,0.16109,0.044754,0.0011192,-0.70769,1,0.0434,0.05,0.0434,0.005
-0.17955,0.025485,0,0.1607,0.044702,0.0011194,-0.70813,1,0.0435,0.05,0.0435,0.005
-0.17675,0.025513,0,0.1603,0.044651,0.0011196,-0.70858,1,0.0436,0.05,0.0436,0.005
-0.17394,0.025541,0,0.15991,0.0446,0.0011198,-0.70902,1,0.0437,0.05,0.0437,0.005
-0.17114,0.025569,0,0.15952,0.044549,0.00112,-0.70946,1,0.0438,0.05,0.0438,0.005
-0.16834,0.025597,0,0.15913,0.044498,0.0011202,-0.7099,1,0.0439,0.05,0.0439,0.005
-0.16553,0.025626,0,0.15874,0.044446,0.0011203,-0.71034,1,0.044,0.05,0.044,0.005
-0.16273,0.025654,0,0.15835,0.044395,0.0011205,-0.71079,1,0.0441,0.05,0.0441,0.005
-0.15993,0.025682,0,0.15795,0.044344,0.0011207,-0.71123,1,0.0442,0.05,0.0442,0.005
-0.15712,0.02571,0,0.15756,0.044293,0.0011209,-0.71167,1,0.0443,0.05,0.0443,0.005
-0.15432,0.025738,0,0.15717,0.044242,0.0011211,-0.71211,1,0.0444,0.05,0.0444,0.005
-0.15152,0.025767,0,0.15678,0.044191,0.0011213,-0.71256,1,0.0445,0.05,0.0445,0.005
-0.14872,0.025795,0,0.15639,0.044139,0.0011215,-0.713,1,0.0446,0.05,0.0446,0.005
-0.14591,0.025823,0,0.15599,0.044088,0.0011217,-0.71344,1,0.0447,0.05,0.0447,0.005
-0.14311,0.025851,0,0.1556,0.044037,0.0011218,-0.71388,1,0.0448,0.05,0.0448,0.005
-0.14031,0.025879,0,0.15521,0.043986,0.001122,-0.71433,1,0.0449,0.05,0.0449,0.005
-0.1375,0.025908,0,0.15482,0.043935,0.0011222,-0.71477,1,0.045,0.05,0.045,0.005
-0.13472,0.025938,0,0.15454,0.043897,0.0011223,-0.71509,1,0.0451,0.05,0.0451,0.005
-0.13193,0.025968,0,0.15427,0.043859,0.0011223,-0.71541,1,0.0452,0.05,0.0452,0.005
-0.12915,0.025999,0,0.154,0.04382,0.0011224,-0.71572,1,0.0453,0.05,0.0453,0.005
-0.12636,0.026029,0,0.15372,0.043782,0.0011224,-0.71604,1,0.0454,0.05,0.0454,0.005
-0.12358,0.026059,0,0.15345,0.043744,0.0011225,-0.71636,1,0.0455,0.05,0.0455,0.005
-0.12079,0.02609,0,0.15317,0.043706,0.0011225,-0.71668,1,0.0456,0.05,0.0456,0.005
-0.11801,0.02612,0,0.1529,0.043668,0.0011226,-0.717,1,0.0457,0.05,0.0457,0.005
-0.11522,0.02615,0,0.15263,0.04363,0.0011226,-0.71731,1,0.0458,0.05,0.0458,0.005
-0.11244,0.026181,0,0.15235,0.043592,0.0011227,-0.71763,1,0.0459,0.05,0.0459,0.005
-0.10965,0.026211,0,0.15208,0.043554,0.0011227,-0.71795,1,0.046,0.05,0.046,0.005
-0.10687,0.026241,0,0.1518,0.043516,0.0011228,-0.71827,1,0.0461,0.05,0.0461,0.005
-0.10408,0.026272,0,0.15153,0.043477,0.0011229,-0.71859,1,0.0462,0.05,0.0462,0.005
-0.10129,0.026302,0,0.15125,0.043439,0.0011229,-0.7189,1,0.0463,0.05,0.0463,0.005
-0.098509,0.026332,0,0.15098,0.043401,0.001123,-0.71922,1,0.0464,0.05,0.0464,0.005
-0.095724,0.026362,0,0.15071,0.043363,0.001123,-0.71954,1,0.0465,0.05,0.0465,0.005
-0.092939,0.026393,0,0.15043,0.043325,0.0011231,-0.71986,1,0.0466,0.05,0.0466,0.005
-0.090157,0.026424,0,0.15019,0.043291,0.0011231,-0.72013,1,0.0467,0.05,0.0467,0.005
-0.087383,0.026456,0,0.15002,0.043265,0.001123,-0.72033,1,0.0468,0.05,0.0468,0.005
-0.084609,0.026489,0,0.14986,0.043239,0.0011229,-0.72052,1,0.0469,0.05,0.0469,0.005
-0.081835,0.026521,0,0.14969,0.043213,0.0011228,-0.72071,1,0.047,0.05,0.047,0.005
-0.079061,0.026553,0,0.14952,0.043187,0.0011227,-0.7209,1,0.0471,0.05,0.0471,0.005
-0.076287,0.026586,0,0.14935,0.043161,0.0011226,-0.72109,1,0.0472,0.05,0.0472,0.005
-0.073513,0.026618,0,0.14918,0.043135,0.0011225,-0.72128,1,0.0473,0.05,0.0473,0.005
-0.070739,0.02665,0,0.14902,0.043109,0.0011225,-0.72148,1,0.0474,0.05,0.0474,0.005
-0.067965,0.026683,0,0.14885,0.043083,0.0011224,-0.72167,1,0.0475,0.05,0.0475,0.005
-0.065191,0.026715,0,0.14868,0.043057,0.0011223,-0.72186,1,0.0476,0.05,0.0476,0.005
-0.062417,0.026747,0,0.14851,0.043031,0.0011222,-0.72205,1,0.0477,0.05,0.0477,0.005
-0.059643,0.02678,0,0.14834,0.043005,0.0011221,-0.72224,1,0.0478,0.05,0.0478,0.005
-0.056869,0.026812,0,0.14817,0.042979,0.001122,-0.72243,1,0.0479,0.05,0.0479,0.005
-0.054095,0.026844,0,0.14801,0.042953,0.0011219,-0.72263,1,0.048,0.05,0.048,0.005
-0.051321,0.026877,0,0.14784,0.042927,0.0011218,-0.72282,1,0.0481,0.05,0.0481,0.005
-0.048547,0.026909,0,0.14767,0.042901,0.0011217,-0.72301,1,0.0482,0.05,0.0482,0.005
-0.045772,0.026942,0,0.1475,0.042875,0.0011217,-0.7232,1,0.0483,0.05,0.0483,0.005
-0.043001,0.026975,0,0.1474,0.042856,0.0011215,-0.72331,1,0.0484,0.05,0.0484,0.005
-0.040232,0.02701,0,0.14733,0.042842,0.0011213,-0.72337,1,0.0485,0.05,0.0485,0.005
-0.037463,0.027044,0,0.14726,0.042827,0.001121,-0.72344,1,0.0486,0.05,0.0486,0.005
-0.034693,0.027078,0,0.14718,0.042813,0.0011208,-0.7235,1,0.0487,0.05,0.0487,0.005
-0.031924,0.027113,0,0.14711,0.042798,0.0011206,-0.72356,1,0.0488,0.05,0.0488,0.005
-0.029154,0.027147,0,0.14704,0.042783,0.0011204,-0.72363,1,0.0489,0.05,0.0489,0.005
-0.026385,0.027181,0,0.14697,0.042769,0.0011201,-0.72369,1,0.049,0.05,0.049,0.005
-0.023615,0.027216,0,0.1469,0.042754,0.0011199,-0.72375,1,0.0491,0.05,0.0491,0.005
-0.020846,0.02725,0,0.14683,0.042739,0.0011197,-0.72382,1,0.0492,0.05,0.0492,0.005
-0.018076,0.027285,0,0.14676,0.042725,0.0011195,-0.72388,1,0.0493,0.05,0.0493,0.005
-0.015307,0.027319,0,0.14669,0.04271,0.0011192,-0.72395,1,0.0494,0.05,0.0494,0.005
-0.012537,0.027353,0,0.14662,0.042696,0.001119,-0.72401,1,0.0495,0.05,0.0495,0.005
-0.0097677,0.027388,0,0.14655,0.042681,0.0011188,-0.72407,1,0.0496,0.05,0.0496,0.005
-0.0069983,0.027422,0,0.14647,0.042666,0.0011186,-0.72414,1,0.0497,0.05,0.0497,0.005
-0.0042288,0.027456,0,0.1464,0.042652,0.0011183,-0.7242,1,0.0498,0.05,0.0498,0.005
-0.0014594,0.027491,0,0.14633,0.042637,0.0011181,-0.72427,1,0.0499,0.05,0.0499,0.005
0.0013102,0.027525,0,0.14626,0.042622,0.0011179,-0.72433,1,0.05,0.05,0.05,0.005
0.0040819,0.027562,0,0.14628,0.042619,0.0011175,-0.72427,1,0.0501,0.05,0.0501,0.005
0.0068535,0.027598,0,0.1463,0.042615,0.0011172,-0.7242,1,0.0502,0.05,0.0502,0.005
0.0096253,0.027634,0,0.14632,0.042611,0.0011168,-0.72414,1,0.0503,0.05,0.0503,0.005
0.012397,0.027671,0,0.14634,0.042607,0.0011165,-0.72407,1,0.0504,0.05,0.0504,0.005
0.015169,0.027707,0,0.14636,0.042603,0.0011162,-0.72401,1,0.0505,0.05,0.0505,0.005
0.01794,0.027743,0,0.14638,0.042599,0.0011158,-0.72394,1,0.0506,0.05,0.0506,0.005
0.020712,0.02778,0,0.14639,0.042596,0.0011155,-0.72388,1,0.0507,0.05,0.0507,0.005
