"U:0","U:1","U:2","epsilon","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0090875,0.013913,0,0.00012008,0.00039075,0.00011447,-0.0071892,1,0.065216,0.046,0.046,0.0046
-0.0088371,0.013664,0,0.0001194,0.00038934,0.00011429,-0.0071955,1,0.065358,0.0461,0.0461,0.00461
-0.0085867,0.013415,0,0.00011872,0.00038793,0.00011411,-0.0072018,1,0.0655,0.0462,0.0462,0.00462
-0.008336,0.013166,0,0.00011805,0.00038652,0.00011393,-0.007208,1,0.065642,0.0463,0.0463,0.00463
-0.0080852,0.012917,0,0.00011737,0.00038511,0.00011375,-0.0072143,1,0.065783,0.0464,0.0464,0.00464
-0.0078343,0.012668,0,0.00011669,0.0003837,0.00011357,-0.0072206,1,0.065925,0.0465,0.0465,0.00465
-0.0075832,0.012418,0,0.00011602,0.00038229,0.00011339,-0.0072269,1,0.066067,0.0466,0.0466,0.00466
-0.0073324,0.012169,0,0.00011541,0.00038096,0.00011318,-0.0072324,1,0.066209,0.0467,0.0467,0.00467
-0.0070825,0.01192,0,0.00011494,0.00037975,0.00011293,-0.0072365,1,0.06635,0.0468,0.0468,0.00468
-0.0068325,0.01167,0,0.00011447,0.00037855,0.00011268,-0.0072405,1,0.066492,0.0469,0.0469,0.00469
-0.0065824,0.011421,0,0.000114,0.00037734,0.00011243,-0.0072446,1,0.066634,0.047,0.047,0.0047
-0.0063322,0.011172,0,0.00011352,0.00037614,0.00011218,-0.0072487,1,0.066776,0.0471,0.0471,0.00471
-0.006082,0.010922,0,0.00011305,0.00037494,0.00011193,-0.0072528,1,0.066918,0.0472,0.0472,0.00472
-0.0058317,0.010672,0,0.00011258,0.00037374,0.00011168,-0.0072568,1,0.067059,0.0473,0.0473,0.00473
-0.0055813,0.010422,0,0.00011211,0.00037254,0.00011143,-0.0072609,1,0.067201,0.0474,0.0474,0.00474
-0.0053309,0.010173,0,0.00011164,0.00037134,0.00011118,-0.007265,1,0.067343,0.0475,0.0475,0.00475
-0.0050803,0.0099224,0,0.00011117,0.00037014,0.00011093,-0.007269,1,0.067485,0.0476,0.0476,0.00476
-0.0048297,0.0096722,0,0.0001107,0.00036895,0.00011068,-0.0072731,1,0.067626,0.0477,0.0477,0.00477
-0.004579,0.0094219,0,0.00011023,0.00036775,0.00011043,-0.0072771,1,0.067768,0.0478,0.0478,0.00478
-0.0043283,0.0091714,0,0.00010976,0.00036656,0.00011019,-0.0072812,1,0.06791,0.0479,0.0479,0.00479
-0.0040774,0.0089208,0,0.00010929,0.00036536,0.00010994,-0.0072852,1,0.068052,0.048,0.048,0.0048
-0.0038265,0.0086701,0,0.00010881,0.00036417,0.0001097,-0.0072893,1,0.068194,0.0481,0.0481,0.00481
-0.0035755,0.0084193,0,0.00010834,0.00036298,0.00010945,-0.0072933,1,0.068335,0.0482,0.0482,0.00482
-0.0033244,0.0081683,0,0.00010787,0.00036179,0.00010921,-0.0072973,1,0.068477,0.0483,0.0483,0.00483
-0.0030741,0.0079175,0,0.00010752,0.00036072,0.00010892,-0.0072999,1,0.068619,0.0484,0.0484,0.00484
-0.0028241,0.0076668,0,0.00010723,0.00035973,0.00010861,-0.0073018,1,0.068761,0.0485,0.0485,0.00485
-0.0025741,0.007416,0,0.00010694,0.00035873,0.00010831,-0.0073037,1,0.068902,0.0486,0.0486,0.00486
-0.0023241,0.0071652,0,0.00010665,0.00035774,0.000108,-0.0073056,1,0.069044,0.0487,0.0487,0.00487
-0.0020742,0.0069144,0,0.00010636,0.00035675,0.0001077,-0.0073074,1,0.069186,0.0488,0.0488,0.00488
-0.0018242,0.0066634,0,0.00010607,0.00035575,0.0001074,-0.0073093,1,0.069328,0.0489,0.0489,0.00489
-0.0015742,0.0064125,0,0.00010577,0.00035476,0.00010709,-0.0073112,1,0.069469,0.049,0.049,0.0049
-0.0013242,0.0061614,0,0.00010548,0.00035377,0.00010679,-0.007313,1,0.069611,0.0491,0.0491,0.00491
-0.0010742,0.0059104,0,0.00010519,0.00035278,0.00010649,-0.0073149,1,0.069753,0.0492,0.0492,0.00492
-0.00082426,0.0056592,0,0.00010489,0.0003518,0.00010619,-0.0073168,1,0.069895,0.0493,0.0493,0.00493
-0.00057428,0.0054081,0,0.0001046,0.00035081,0.0001059,-0.0073186,1,0.070037,0.0494,0.0494,0.00494
-0.00032431,0.0051568,0,0.00010431,0.00034982,0.0001056,-0.0073205,1,0.070178,0.0495,0.0495,0.00495
-7.4332e-05,0.0049055,0,0.00010401,0.00034884,0.0001053,-0.0073224,1,0.07032,0.0496,0.0496,0.00496
0.00017564,0.0046542,0,0.00010372,0.00034786,0.00010501,-0.0073242,1,0.070462,0.0497,0.0497,0.00497
0.00042561,0.0044028,0,0.00010342,0.00034687,0.00010471,-0.0073261,1,0.070604,0.0498,0.0498,0.00498
0.00067558,0.0041514,0,0.00010313,0.00034589,0.00010442,-0.0073279,1,0.070745,0.0499,0.0499,0.00499
0.00092556,0.0038999,0,0.00010283,0.00034491,0.00010412,-0.0073298,1,0.070887,0.05,0.05,0.005
0.0011747,0.0036484,0,0.0001027,0.00034413,0.00010378,-0.0073295,1,0.071029,0.0501,0.0501,0.00501
0.0014237,0.0033969,0,0.00010257,0.00034334,0.00010344,-0.0073292,1,0.071171,0.0502,0.0502,0.00502
0.0016727,0.0031454,0,0.00010244,0.00034256,0.0001031,-0.0073289,1,0.071313,0.0503,0.0503,0.00503
0.0019216,0.002894,0,0.00010231,0.00034178,0.00010277,-0.0073286,1,0.071454,0.0504,0.0504,0.00504
0.0021704,0.0026425,0,0.00010218,0.000341,0.00010243,-0.0073283,1,0.071596,0.0505,0.0505,0.00505
0.0024191,0.0023911,0,0.00010205,0.00034022,0.0001021,-0.007328,1,0.071738,0.0506,0.0506,0.00506
0.0026678,0.0021398,0,0.00010191,0.00033944,0.00010176,-0.0073277,1,0.07188,0.0507,0.0507,0.00507
0.0029164,0.0018884,0,0.00010178,0.00033867,0.00010143,-0.0073274,1,0.072021,0.0508,0.0508,0.00508
0.0031649,0.0016371,0,0.00010165,0.00033789,0.0001011,-0.0073271,1,0.072163,0.0509,0.0509,0.00509
0.0034134,0.0013858,0,0.00010151,0.00033712,0.00010077,-0.0073268,1,0.072305,0.051,0.051,0.0051
0.0036617,0.0011345,0,0.00010138,0.00033634,0.00010044,-0.0073265,1,0.072447,0.0511,0.0511,0.00511
0.00391,0.00088319,0,0.00010124,0.00033557,0.00010011,-0.0073262,1,0.072589,0.0512,0.0512,0.00512
0.0041582,0.00063194,0,0.00010111,0.0003348,9.9789e-05,-0.0073259,1,0.07273,0.0513,0.0513,0.00513
0.0044063,0.0003807,0,0.00010097,0.00033403,9.9465e-05,-0.0073256,1,0.072872,0.0514,0.0514,0.00514
0.0046544,0.0001295,0,0.00010084,0.00033327,9.9142e-05,-0.0073253,1,0.073014,0.0515,0.0515,0.00515
0.0049024,-0.0001217,0,0.0001007,0.0003325,9.8821e-05,-0.007325,1,0.073156,0.0516,0.0516,0.00516
0.0051502,-0.000373,0,0.00010061,0.0003318,9.8489e-05,-0.007324,1,0.073297,0.0517,0.0517,0.00517
0.0053976,-0.00062451,0,0.00010064,0.00033124,9.8137e-05,-0.0073215,1,0.073439,0.0518,0.0518,0.00518
0.0056448,-0.00087593,0,0.00010066,0.00033068,9.7787e-05,-0.0073191,1,0.073581,0.0519,0.0519,0.00519
0.0058919,-0.0011273,0,0.00010068,0.00033011,9.7439e-05,-0.0073166,1,0.073723,0.052,0.052,0.0052
0.0061389,-0.0013785,0,0.0001007,0.00032956,9.7093e-05,-0.0073141,1,0.073864,0.0521,0.0521,0.00521
0.0063857,-0.0016296,0,0.00010071,0.000329,9.6749e-05,-0.0073117,1,0.074006,0.0522,0.0522,0.00522
0.0066323,-0.0018806,0,0.00010073,0.00032844,9.6406e-05,-0.0073092,1,0.074148,0.0523,0.0523,0.00523
0.0068788,-0.0021316,0,0.00010075,0.00032789,9.6066e-05,-0.0073067,1,0.07429,0.0524,0.0524,0.00524
0.0071252,-0.0023824,0,0.00010077,0.00032734,9.5727e-05,-0.0073043,1,0.074432,0.0525,0.0525,0.00525
0.0073714,-0.0026332,0,0.00010078,0.00032678,9.539e-05,-0.0073018,1,0.074573,0.0526,0.0526,0.00526
0.0076175,-0.0028838,0,0.0001008,0.00032624,9.5055e-05,-0.0072993,1,0.074715,0.0527,0.0527,0.00527
0.0078634,-0.0031344,0,0.00010081,0.00032569,9.4722e-05,-0.0072968,1,0.074857,0.0528,0.0528,0.00528
0.0081092,-0.0033849,0,0.00010083,0.00032514,9.4391e-05,-0.0072944,1,0.074999,0.0529,0.0529,0.00529
0.0083548,-0.0036352,0,0.00010084,0.0003246,9.4062e-05,-0.0072919,1,0.07514,0.053,0.053,0.0053
0.0086003,-0.0038855,0,0.00010085,0.00032405,9.3734e-05,-0.0072894,1,0.075282,0.0531,0.0531,0.00531
0.0088456,-0.0041357,0,0.00010086,0.00032351,9.3409e-05,-0.0072869,1,0.075424,0.0532,0.0532,0.00532
0.0090908,-0.0043858,0,0.00010088,0.00032297,9.3085e-05,-0.0072844,1,0.075566,0.0533,0.0533,0.00533
0.009336,-0.0046364,0,0.00010099,0.00032258,9.2752e-05,-0.0072805,1,0.075708,0.0534,0.0534,0.00534
0.009581,-0.0048871,0,0.00010116,0.00032226,9.2416e-05,-0.0072758,1,0.075849,0.0535,0.0535,0.00535
0.0098259,-0.0051377,0,0.00010134,0.00032194,9.2083e-05,-0.0072712,1,0.075991,0.0536,0.0536,0.00536
0.01007,-0.0053881,0,0.00010151,0.00032162,9.1753e-05,-0.0072665,1,0.076133,0.0537,0.0537,0.00537
0.010315,-0.0056383,0,0.00010167,0.00032131,9.1425e-05,-0.0072618,1,0.076275,0.0538,0.0538,0.00538
0.010559,-0.0058884,0,0.00010184,0.000321,9.1099e-05,-0.0072572,1,0.076416,0.0539,0.0539,0.00539
0.010803,-0.0061383,0,0.00010201,0.00032069,9.0776e-05,-0.0072525,1,0.076558,0.054,0.054,0.0054
0.011047,-0.006388,0,0.00010218,0.00032038,9.0456e-05,-0.0072478,1,0.0767,0.0541,0.0541,0.00541
0.01129,-0.0066375,0,0.00010234,0.00032008,9.0138e-05,-0.0072431,1,0.076842,0.0542,0.0542,0.00542
0.011534,-0.0068869,0,0.00010251,0.00031977,8.9823e-05,-0.0072384,1,0.076984,0.0543,0.0543,0.00543
0.011777,-0.0071362,0,0.00010267,0.00031947,8.951e-05,-0.0072337,1,0.077125,0.0544,0.0544,0.00544
0.01202,-0.0073852,0,0.00010284,0.00031918,8.92e-05,-0.007229,1,0.077267,0.0545,0.0545,0.00545
0.012262,-0.0076341,0,0.000103,0.00031888,8.8892e-05,-0.0072243,1,0.077409,0.0546,0.0546,0.00546
0.012505,-0.0078828,0,0.00010316,0.00031859,8.8587e-05,-0.0072196,1,0.077551,0.0547,0.0547,0.00547
0.012747,-0.0081314,0,0.00010333,0.0003183,8.8285e-05,-0.0072149,1,0.077692,0.0548,0.0548,0.00548
0.012989,-0.0083797,0,0.00010349,0.00031802,8.7985e-05,-0.0072102,1,0.077834,0.0549,0.0549,0.00549
0.013231,-0.0086279,0,0.00010365,0.00031773,8.7688e-05,-0.0072054,1,0.077976,0.055,0.055,0.0055
0.013473,-0.0088775,0,0.00010398,0.00031768,8.7386e-05,-0.0071985,1,0.078118,0.0551,0.0551,0.00551
0.013716,-0.0091268,0,0.00010431,0.00031763,8.7086e-05,-0.0071916,1,0.07826,0.0552,0.0552,0.00552
0.013958,-0.0093759,0,0.00010465,0.00031758,8.6789e-05,-0.0071847,1,0.078401,0.0553,0.0553,0.00553
0.0142,-0.0096247,0,0.00010498,0.00031753,8.6494e-05,-0.0071778,1,0.078543,0.0554,0.0554,0.00554
0.014441,-0.0098733,0,0.00010531,0.00031749,8.6202e-05,-0.0071708,1,0.078685,0.0555,0.0555,0.00555
0.014682,-0.010122,0,0.00010564,0.00031745,8.5913e-05,-0.0071639,1,0.078827,0.0556,0.0556,0.00556
0.014923,-0.01037,0,0.00010597,0.00031741,8.5626e-05,-0.0071569,1,0.078968,0.0557,0.0557,0.00557
0.015164,-0.010618,0,0.00010631,0.00031737,8.5342e-05,-0.00715,1,0.07911,0.0558,0.0558,0.00558
0.015404,-0.010865,0,0.00010664,0.00031734,8.5061e-05,-0.007143,1,0.079252,0.0559,0.0559,0.00559
0.015644,-0.011113,0,0.00010696,0.00031731,8.4782e-05,-0.007136,1,0.079394,0.056,0.056,0.0056
0.015884,-0.01136,0,0.00010729,0.00031728,8.4506e-05,-0.007129,1,0.079535,0.0561,0.0561,0.00561
0.016124,-0.011607,0,0.00010762,0.00031726,8.4232e-05,-0.007122,1,0.079677,0.0562,0.0562,0.00562
0.016363,-0.011853,0,0.00010795,0.00031724,8.3961e-05,-0.007115,1,0.079819,0.0563,0.0563,0.00563
0.016602,-0.0121,0,0.00010828,0.00031722,8.3692e-05,-0.0071079,1,0.079961,0.0564,0.0564,0.00564
0.016841,-0.012346,0,0.00010861,0.0003172,8.3427e-05,-0.0071009,1,0.080103,0.0565,0.0565,0.00565
0.017079,-0.012592,0,0.00010893,0.00031719,8.3163e-05,-0.0070938,1,0.080244,0.0566,0.0566,0.00566
0.017318,-0.012838,0,0.00010932,0.00031726,8.2904e-05,-0.007086,1,0.080386,0.0567,0.0567,0.00567
0.017558,-0.013086,0,0.00010984,0.0003175,8.265e-05,-0.0070768,1,0.080528,0.0568,0.0568,0.00568
0.017797,-0.013333,0,0.00011035,0.00031774,8.2399e-05,-0.0070675,1,0.08067,0.0569,0.0569,0.00569
0.018036,-0.01358,0,0.00011087,0.00031799,8.215e-05,-0.0070582,1,0.080811,0.057,0.057,0.0057
0.018275,-0.013827,0,0.00011138,0.00031824,8.1905e-05,-0.0070489,1,0.080953,0.0571,0.0571,0.00571
0.018514,-0.014074,0,0.0001119,0.00031849,8.1661e-05,-0.0070396,1,0.081095,0.0572,0.0572,0.00572
0.018752,-0.01432,0,0.00011241,0.00031875,8.1421e-05,-0.0070302,1,0.081237,0.0573,0.0573,0.00573
0.01899,-0.014565,0,0.00011293,0.00031901,8.1183e-05,-0.0070209,1,0.081379,0.0574,0.0574,0.00574
0.019227,-0.014811,0,0.00011344,0.00031927,8.0948e-05,-0.0070115,1,0.08152,0.0575,0.0575,0.00575
0.019464,-0.015056,0,0.00011396,0.00031953,8.0716e-05,-0.0070021,1,0.081662,0.0576,0.0576,0.00576
0.019701,-0.015301,0,0.00011447,0.0003198,8.0486e-05,-0.0069927,1,0.081804,0.0577,0.0577,0.00577
0.019937,-0.015545,0,0.00011499,0.00032007,8.0259e-05,-0.0069832,1,0.081946,0.0578,0.0578,0.00578
0.020174,-0.01579,0,0.0001155,0.00032035,8.0035e-05,-0.0069738,1,0.082087,0.0579,0.0579,0.00579
0.020409,-0.016034,0,0.00011602,0.00032063,7.9813e-05,-0.0069643,1,0.082229,0.058,0.058,0.0058
0.020645,-0.016277,0,0.00011653,0.00032091,7.9594e-05,-0.0069548,1,0.082371,0.0581,0.0581,0.00581
0.02088,-0.016521,0,0.00011705,0.00032119,7.9378e-05,-0.0069453,1,0.082513,0.0582,0.0582,0.00582
0.021115,-0.016764,0,0.00011756,0.00032148,7.9165e-05,-0.0069358,1,0.082655,0.0583,0.0583,0.00583
0.021351,-0.017008,0,0.00011822,0.00032197,7.897e-05,-0.0069248,1,0.082796,0.0584,0.0584,0.00584
0.021588,-0.017253,0,0.00011895,0.00032257,7.8785e-05,-0.006913,1,0.082938,0.0585,0.0585,0.00585
0.021825,-0.017498,0,0.00011968,0.00032316,7.8604e-05,-0.0069012,1,0.08308,0.0586,0.0586,0.00586
0.022061,-0.017743,0,0.00012041,0.00032377,7.8425e-05,-0.0068894,1,0.083222,0.0587,0.0587,0.00587
0.022297,-0.017987,0,0.00012115,0.00032437,7.8249e-05,-0.0068776,1,0.083363,0.0588,0.0588,0.00588
0.022532,-0.018231,0,0.00012188,0.00032498,7.8076e-05,-0.0068657,1,0.083505,0.0589,0.0589,0.00589
0.022767,-0.018474,0,0.00012261,0.0003256,7.7905e-05,-0.0068538,1,0.083647,0.059,0.059,0.0059
0.023002,-0.018717,0,0.00012334,0.00032621,7.7737e-05,-0.0068419,1,0.083789,0.0591,0.0591,0.00591
0.023236,-0.01896,0,0.00012408,0.00032683,7.7572e-05,-0.0068299,1,0.08393,0.0592,0.0592,0.00592
0.02347,-0.019202,0,0.00012481,0.00032746,7.741e-05,-0.0068179,1,0.084072,0.0593,0.0593,0.00593
0.023703,-0.019444,0,0.00012555,0.00032809,7.725e-05,-0.0068059,1,0.084214,0.0594,0.0594,0.00594
0.023937,-0.019685,0,0.00012628,0.00032872,7.7093e-05,-0.0067939,1,0.084356,0.0595,0.0595,0.00595
0.024169,-0.019926,0,0.00012702,0.00032936,7.6939e-05,-0.0067818,1,0.084498,0.0596,0.0596,0.00596
0.024402,-0.020167,0,0.00012775,0.00033,7.6787e-05,-0.0067697,1,0.084639,0.0597,0.0597,0.00597
0.024634,-0.020407,0,0.00012849,0.00033064,7.6639e-05,-0.0067576,1,0.084781,0.0598,0.0598,0.00598
0.024865,-0.020647,0,0.00012923,0.00033129,7.6493e-05,-0.0067455,1,0.084923,0.0599,0.0599,0.00599
0.025096,-0.020887,0,0.00012997,0.00033195,7.6349e-05,-0.0067333,1,0.085065,0.06,0.06,0.006
0.025331,-0.02113,0,0.00013096,0.00033293,7.6234e-05,-0.0067189,1,0.085206,0.0601,0.0601,0.00601
0.025565,-0.021372,0,0.00013195,0.00033391,7.6121e-05,-0.0067044,1,0.085348,0.0602,0.0602,0.00602
0.025799,-0.021614,0,0.00013294,0.0003349,7.6011e-05,-0.0066899,1,0.08549,0.0603,0.0603,0.00603
0.026032,-0.021856,0,0.00013393,0.00033589,7.5902e-05,-0.0066753,1,0.085632,0.0604,0.0604,0.00604
0.026265,-0.022097,0,0.00013492,0.00033689,7.5796e-05,-0.0066607,1,0.085774,0.0605,0.0605,0.00605
0.026497,-0.022337,0,0.00013592,0.00033789,7.5693e-05,-0.0066461,1,0.085915,0.0606,0.0606,0.00606
0.026729,-0.022577,0,0.00013691,0.00033889,7.5592e-05,-0.0066314,1,0.086057,0.0607,0.0607,0.00607
0.02696,-0.022817,0,0.00013791,0.0003399,7.5493e-05,-0.0066167,1,0.086199,0.0608,0.0608,0.00608
0.027191,-0.023056,0,0.00013891,0.00034091,7.5397e-05,-0.006602,1,0.086341,0.0609,0.0609,0.00609
0.027422,-0.023295,0,0.00013991,0.00034193,7.5303e-05,-0.0065872,1,0.086482,0.061,0.061,0.0061
0.027652,-0.023533,0,0.00014091,0.00034295,7.5212e-05,-0.0065724,1,0.086624,0.0611,0.0611,0.00611
0.027882,-0.023771,0,0.00014191,0.00034397,7.5123e-05,-0.0065575,1,0.086766,0.0612,0.0612,0.00612
0.028111,-0.024009,0,0.00014291,0.000345,7.5036e-05,-0.0065426,1,0.086908,0.0613,0.0613,0.00613
0.02834,-0.024245,0,0.00014392,0.00034603,7.4952e-05,-0.0065277,1,0.08705,0.0614,0.0614,0.00614
0.028568,-0.024482,0,0.00014492,0.00034706,7.487e-05,-0.0065127,1,0.087191,0.0615,0.0615,0.00615
0.028796,-0.024718,0,0.00014593,0.0003481,7.479e-05,-0.0064977,1,0.087333,0.0616,0.0616,0.00616
0.029025,-0.024955,0,0.00014703,0.00034926,7.4721e-05,-0.0064819,1,0.087475,0.0617,0.0617,0.00617
0.029256,-0.025194,0,0.00014834,0.00035066,7.4671e-05,-0.0064645,1,0.087617,0.0618,0.0618,0.00618
0.029487,-0.025433,0,0.00014964,0.00035206,7.4624e-05,-0.0064471,1,0.087758,0.0619,0.0619,0.00619
0.029718,-0.025671,0,0.00015095,0.00035347,7.4578e-05,-0.0064296,1,0.0879,0.062,0.062,0.0062
0.029948,-0.025909,0,0.00015226,0.00035488,7.4534e-05,-0.006412,1,0.088042,0.0621,0.0621,0.00621
0.030177,-0.026146,0,0.00015357,0.00035629,7.4492e-05,-0.0063944,1,0.088184,0.0622,0.0622,0.00622
0.030406,-0.026383,0,0.00015488,0.00035771,7.4452e-05,-0.0063768,1,0.088325,0.0623,0.0623,0.00623
0.030634,-0.026619,0,0.0001562,0.00035913,7.4414e-05,-0.0063591,1,0.088467,0.0624,0.0624,0.00624
0.030862,-0.026855,0,0.00015752,0.00036055,7.4378e-05,-0.0063413,1,0.088609,0.0625,0.0625,0.00625
0.03109,-0.02709,0,0.00015884,0.00036198,7.4344e-05,-0.0063235,1,0.088751,0.0626,0.0626,0.00626
0.031316,-0.027324,0,0.00016016,0.00036341,7.4312e-05,-0.0063057,1,0.088893,0.0627,0.0627,0.00627
0.031543,-0.027558,0,0.00016148,0.00036484,7.4282e-05,-0.0062878,1,0.089034,0.0628,0.0628,0.00628
0.031768,-0.027791,0,0.00016281,0.00036628,7.4253e-05,-0.0062698,1,0.089176,0.0629,0.0629,0.00629
0.031994,-0.028024,0,0.00016413,0.00036772,7.4227e-05,-0.0062519,1,0.089318,0.063,0.063,0.0063
0.032218,-0.028256,0,0.00016546,0.00036917,7.4203e-05,-0.0062338,1,0.08946,0.0631,0.0631,0.00631
0.032443,-0.028488,0,0.0001668,0.00037062,7.4181e-05,-0.0062157,1,0.089601,0.0632,0.0632,0.00632
0.032666,-0.028719,0,0.00016813,0.00037207,7.4161e-05,-0.0061976,1,0.089743,0.0633,0.0633,0.00633
0.032893,-0.028953,0,0.0001697,0.00037378,7.4158e-05,-0.0061778,1,0.089885,0.0634,0.0634,0.00634
0.03312,-0.029188,0,0.00017138,0.00037561,7.4165e-05,-0.0061572,1,0.090027,0.0635,0.0635,0.00635
0.033348,-0.029422,0,0.00017307,0.00037745,7.4173e-05,-0.0061365,1,0.090169,0.0636,0.0636,0.00636
0.033574,-0.029655,0,0.00017476,0.0003793,7.4182e-05,-0.0061157,1,0.09031,0.0637,0.0637,0.00637
0.0338,-0.029888,0,0.00017645,0.00038114,7.4194e-05,-0.0060949,1,0.090452,0.0638,0.0638,0.00638
0.034025,-0.03012,0,0.00017815,0.00038299,7.4206e-05,-0.006074,1,0.090594,0.0639,0.0639,0.00639
0.03425,-0.030351,0,0.00017985,0.00038484,7.422e-05,-0.006053,1,0.090736,0.064,0.064,0.0064
0.034474,-0.030582,0,0.00018155,0.0003867,7.4236e-05,-0.006032,1,0.090877,0.0641,0.0641,0.00641
0.034697,-0.030812,0,0.00018325,0.00038855,7.4253e-05,-0.0060109,1,0.091019,0.0642,0.0642,0.00642
0.03492,-0.031041,0,0.00018496,0.00039041,7.4271e-05,-0.0059898,1,0.091161,0.0643,0.0643,0.00643
0.035142,-0.03127,0,0.00018667,0.00039227,7.4291e-05,-0.0059686,1,0.091303,0.0644,0.0644,0.00644
0.035363,-0.031498,0,0.00018838,0.00039414,7.4313e-05,-0.0059473,1,0.091445,0.0645,0.0645,0.00645
0.035584,-0.031726,0,0.0001901,0.000396,7.4335e-05,-0.0059259,1,0.091586,0.0646,0.0646,0.00646
0.035804,-0.031952,0,0.00019181,0.00039787,7.436e-05,-0.0059045,1,0.091728,0.0647,0.0647,0.00647
0.036024,-0.032178,0,0.00019353,0.00039974,7.4386e-05,-0.0058831,1,0.09187,0.0648,0.0648,0.00648
0.036243,-0.032404,0,0.00019526,0.00040162,7.4413e-05,-0.0058615,1,0.092012,0.0649,0.0649,0.00649
0.036461,-0.032629,0,0.00019698,0.0004035,7.4442e-05,-0.0058399,1,0.092153,0.065,0.065,0.0065
0.036684,-0.032858,0,0.00019912,0.00040578,7.4492e-05,-0.0058158,1,0.092295,0.0651,0.0651,0.00651
0.036906,-0.033086,0,0.00020126,0.00040806,7.4544e-05,-0.0057917,1,0.092437,0.0652,0.0652,0.00652
0.037128,-0.033313,0,0.00020341,0.00041035,7.4596e-05,-0.0057674,1,0.092579,0.0653,0.0653,0.00653
0.037349,-0.03354,0,0.00020556,0.00041263,7.4649e-05,-0.0057431,1,0.092721,0.0654,0.0654,0.00654
0.037569,-0.033765,0,0.00020771,0.00041492,7.4703e-05,-0.0057186,1,0.092862,0.0655,0.0655,0.00655
0.037788,-0.03399,0,0.00020986,0.00041721,7.4759e-05,-0.0056941,1,0.093004,0.0656,0.0656,0.00656
0.038007,-0.034215,0,0.00021202,0.0004195,7.4815e-05,-0.0056695,1,0.093146,0.0657,0.0657,0.00657
0.038225,-0.034438,0,0.00021418,0.00042179,7.4872e-05,-0.0056449,1,0.093288,0.0658,0.0658,0.00658
0.038442,-0.03466,0,0.00021634,0.00042409,7.493e-05,-0.0056201,1,0.093429,0.0659,0.0659,0.00659
0.038658,-0.034882,0,0.00021851,0.00042638,7.4989e-05,-0.0055953,1,0.093571,0.066,0.066,0.0066
0.038874,-0.035103,0,0.00022068,0.00042868,7.5049e-05,-0.0055704,1,0.093713,0.0661,0.0661,0.00661
0.039089,-0.035323,0,0.00022285,0.00043097,7.511e-05,-0.0055454,1,0.093855,0.0662,0.0662,0.00662
0.039303,-0.035543,0,0.00022503,0.00043327,7.5172e-05,-0.0055204,1,0.093996,0.0663,0.0663,0.00663
0.039516,-0.035761,0,0.00022721,0.00043557,7.5235e-05,-0.0054952,1,0.094138,0.0664,0.0664,0.00664
0.039729,-0.035979,0,0.00022939,0.00043787,7.5299e-05,-0.00547,1,0.09428,0.0665,0.0665,0.00665
0.03994,-0.036196,0,0.00023158,0.00044017,7.5364e-05,-0.0054447,1,0.094422,0.0666,0.0666,0.00666
0.040153,-0.036413,0,0.00023393,0.00044262,7.5436e-05,-0.0054185,1,0.094564,0.0667,0.0667,0.00667
0.040369,-0.036633,0,0.0002366,0.00044535,7.5519e-05,-0.0053905,1,0.094705,0.0668,0.0668,0.00668
0.040583,-0.036852,0,0.00023928,0.00044807,7.5604e-05,-0.0053625,1,0.094847,0.0669,0.0669,0.00669
0.040797,-0.03707,0,0.00024196,0.0004508,7.5688e-05,-0.0053343,1,0.094989,0.067,0.067,0.0067
0.04101,-0.037287,0,0.00024465,0.00045353,7.5773e-05,-0.0053061,1,0.095131,0.0671,0.0671,0.00671
0.041222,-0.037503,0,0.00024734,0.00045626,7.5859e-05,-0.0052777,1,0.095272,0.0672,0.0672,0.00672
0.041433,-0.037718,0,0.00025003,0.00045898,7.5945e-05,-0.0052493,1,0.095414,0.0673,0.0673,0.00673
0.041643,-0.037932,0,0.00025273,0.00046171,7.6032e-05,-0.0052208,1,0.095556,0.0674,0.0674,0.00674
0.041852,-0.038145,0,0.00025543,0.00046443,7.6119e-05,-0.0051921,1,0.095698,0.0675,0.0675,0.00675
0.04206,-0.038357,0,0.00025813,0.00046716,7.6207e-05,-0.0051634,1,0.09584,0.0676,0.0676,0.00676
0.042268,-0.038568,0,0.00026084,0.00046988,7.6295e-05,-0.0051346,1,0.095981,0.0677,0.0677,0.00677
0.042474,-0.038778,0,0.00026354,0.0004726,7.6383e-05,-0.0051056,1,0.096123,0.0678,0.0678,0.00678
0.04268,-0.038987,0,0.00026626,0.00047533,7.6472e-05,-0.0050766,1,0.096265,0.0679,0.0679,0.00679
0.042884,-0.039196,0,0.00026897,0.00047805,7.6562e-05,-0.0050475,1,0.096407,0.068,0.068,0.0068
0.043088,-0.039403,0,0.00027169,0.00048077,7.6652e-05,-0.0050183,1,0.096548,0.0681,0.0681,0.00681
0.043291,-0.039609,0,0.00027442,0.00048349,7.6742e-05,-0.004989,1,0.09669,0.0682,0.0682,0.00682
0.043493,-0.039815,0,0.00027714,0.00048621,7.6833e-05,-0.0049595,1,0.096832,0.0683,0.0683,0.00683
0.043697,-0.040021,0,0.00028025,0.00048923,7.6934e-05,-0.0049284,1,0.096974,0.0684,0.0684,0.00684
0.043902,-0.040229,0,0.00028355,0.00049239,7.7039e-05,-0.0048963,1,0.097116,0.0685,0.0685,0.00685
